"","date_time","veh_id","lat","lon","status","inc_id","full_id","dt","time_diff"
"11180","20180706200722PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:07:22,0
"11181","20180706200727PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:07:27,5
"11182","20180706200732PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:07:32,5
"11183","20180706200737PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:07:37,5
"11184","20180706200742PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:07:42,5
"11185","20180706200747PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:07:47,5
"11186","20180706200752PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:07:52,5
"11187","20180706200757PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:07:57,5
"11188","20180706200802PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:08:02,5
"11189","20180706200807PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:08:07,5
"11190","20180706200813PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:08:13,6
"11191","20180706200817PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:08:17,4
"11192","20180706200822PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:08:22,5
"11193","20180706200827PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:08:27,5
"11194","20180706200832PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:08:32,5
"11195","20180706200837PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:08:37,5
"11196","20180706200842PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:08:42,5
"11197","20180706200847PD","E26",37.30666,-121.84911,"ER","F181879223","E26_F181879223",2018-07-06 20:08:47,5
"11198","20180706200852PD","E26",37.30667,-121.84912,"ER","F181879223","E26_F181879223",2018-07-06 20:08:52,5
"11199","20180706200857PD","E26",37.30671,-121.84917,"ER","F181879223","E26_F181879223",2018-07-06 20:08:57,5
"11200","20180706200902PD","E26",37.30676,-121.84922,"ER","F181879223","E26_F181879223",2018-07-06 20:09:02,5
"11201","20180706200907PD","E26",37.3068,-121.84937,"ER","F181879223","E26_F181879223",2018-07-06 20:09:07,5
"11202","20180706200912PD","E26",37.30667,-121.84968,"ER","F181879223","E26_F181879223",2018-07-06 20:09:12,5
"11203","20180706200916PD","E26",37.30644,-121.84999,"ER","F181879223","E26_F181879223",2018-07-06 20:09:16,4
"11204","20180706200920PD","E26",37.30626,-121.85023,"ER","F181879223","E26_F181879223",2018-07-06 20:09:20,4
"11205","20180706200924PD","E26",37.30607,-121.85025,"ER","F181879223","E26_F181879223",2018-07-06 20:09:24,4
"11206","20180706200929PD","E26",37.30595,-121.85014,"ER","F181879223","E26_F181879223",2018-07-06 20:09:29,5
"11207","20180706200934PD","E26",37.30574,-121.84991,"ER","F181879223","E26_F181879223",2018-07-06 20:09:34,5
"11208","20180706200940PD","E26",37.30553,-121.8497,"ER","F181879223","E26_F181879223",2018-07-06 20:09:40,6
"11209","20180706200944PD","E26",37.3054,-121.84956,"ER","F181879223","E26_F181879223",2018-07-06 20:09:44,4
"11210","20180706200949PD","E26",37.30519,-121.84932,"ER","F181879223","E26_F181879223",2018-07-06 20:09:49,5
"11211","20180706200955PD","E26",37.305,-121.8491,"ER","F181879223","E26_F181879223",2018-07-06 20:09:55,6
"11212","20180706200959PD","E26",37.30487,-121.84896,"ER","F181879223","E26_F181879223",2018-07-06 20:09:59,4
"11213","20180706201005PD","E26",37.3048,-121.84888,"ER","F181879223","E26_F181879223",2018-07-06 20:10:05,6
"11214","20180706202853PD","E26",37.30404,-121.84948,"AR","F181879223","E26_F181879223",2018-07-06 20:28:53,1128
