"","date_time","veh_id","lat","lon","status","inc_id","full_id","dt","time_diff"
"1087","20180129071957PS","E10",37.32366,-121.93185,"ER","F180299070","E10_F180299070",2018-01-29 07:19:57,4
"1088","20180129072001PS","E10",37.32404,-121.93188,"ER","F180299070","E10_F180299070",2018-01-29 07:20:01,4
"1089","20180129072007PS","E10",37.32476,-121.9319,"ER","F180299070","E10_F180299070",2018-01-29 07:20:07,6
"1090","20180129072013PS","E10",37.32558,-121.93191,"ER","F180299070","E10_F180299070",2018-01-29 07:20:13,6
"1091","20180129072019PS","E10",37.32642,-121.93193,"ER","F180299070","E10_F180299070",2018-01-29 07:20:19,6
"1092","20180129072026PS","E10",37.32717,-121.93198,"ER","F180299070","E10_F180299070",2018-01-29 07:20:26,7
"1093","20180129072030PS","E10",37.32736,-121.932,"ER","F180299070","E10_F180299070",2018-01-29 07:20:30,4
"1094","20180129072034PS","E10",37.3274,-121.93201,"ER","F180299070","E10_F180299070",2018-01-29 07:20:34,4
"1095","20180129072038PS","E10",37.3274,-121.93201,"ER","F180299070","E10_F180299070",2018-01-29 07:20:38,4
"1096","20180129072042PS","E10",37.3274,-121.93201,"ER","F180299070","E10_F180299070",2018-01-29 07:20:42,4
"1097","20180129072046PS","E10",37.3274,-121.93201,"ER","F180299070","E10_F180299070",2018-01-29 07:20:46,4
"1098","20180129072050PS","E10",37.3274,-121.93201,"ER","F180299070","E10_F180299070",2018-01-29 07:20:50,4
"1099","20180129072054PS","E10",37.32742,-121.93201,"ER","F180299070","E10_F180299070",2018-01-29 07:20:54,4
"1100","20180129072058PS","E10",37.32755,-121.93201,"ER","F180299070","E10_F180299070",2018-01-29 07:20:58,4
"1101","20180129072102PS","E10",37.32774,-121.93204,"ER","F180299070","E10_F180299070",2018-01-29 07:21:02,4
"1102","20180129072106PS","E10",37.32781,-121.93231,"ER","F180299070","E10_F180299070",2018-01-29 07:21:06,4
"1103","20180129072110PS","E10",37.32769,-121.93265,"ER","F180299070","E10_F180299070",2018-01-29 07:21:10,4
"1104","20180129072114PS","E10",37.32753,-121.93305,"ER","F180299070","E10_F180299070",2018-01-29 07:21:14,4
"1105","20180129072118PS","E10",37.32737,-121.93345,"ER","F180299070","E10_F180299070",2018-01-29 07:21:18,4
"1106","20180129072122PS","E10",37.32723,-121.93385,"ER","F180299070","E10_F180299070",2018-01-29 07:21:22,4
"1107","20180129072126PS","E10",37.32717,-121.93427,"ER","F180299070","E10_F180299070",2018-01-29 07:21:26,4
"1108","20180129072130PS","E10",37.32718,-121.93458,"ER","F180299070","E10_F180299070",2018-01-29 07:21:30,4
"1109","20180129072134PS","E10",37.32718,-121.93471,"ER","F180299070","E10_F180299070",2018-01-29 07:21:34,4
"1110","20180129072138PS","E10",37.32718,-121.93471,"ER","F180299070","E10_F180299070",2018-01-29 07:21:38,4
"1111","20180129072142PS","E10",37.32718,-121.93471,"ER","F180299070","E10_F180299070",2018-01-29 07:21:42,4
"1112","20180129072146PS","E10",37.32718,-121.93471,"ER","F180299070","E10_F180299070",2018-01-29 07:21:46,4
"1113","20180129072150PS","E10",37.32718,-121.93471,"ER","F180299070","E10_F180299070",2018-01-29 07:21:50,4
"1114","20180129072154PS","E10",37.32718,-121.93471,"ER","F180299070","E10_F180299070",2018-01-29 07:21:54,4
"1115","20180129072654PS","E10",37.32718,-121.9347,"AR","F180299070","E10_F180299070",2018-01-29 07:26:54,300
