"","date_time","veh_id","lat","lon","status","inc_id","full_id","dt","time_diff"
"24795","20180201132654PS","U34B",37.36289,-121.87618,"ER","F180329157","U34B_F180329157",2018-02-01 13:26:54,7
"24796","20180201132700PS","U34B",37.363,-121.87702,"ER","F180329157","U34B_F180329157",2018-02-01 13:27:00,6
"24797","20180201132706PS","U34B",37.36261,-121.87792,"ER","F180329157","U34B_F180329157",2018-02-01 13:27:06,6
"24798","20180201132712PS","U34B",37.36211,-121.87887,"ER","F180329157","U34B_F180329157",2018-02-01 13:27:12,6
"24799","20180201132718PS","U34B",37.36201,-121.87986,"ER","F180329157","U34B_F180329157",2018-02-01 13:27:18,6
"24800","20180201132723PS","U34B",37.36212,-121.88084,"ER","F180329157","U34B_F180329157",2018-02-01 13:27:23,5
"24801","20180201132727PS","U34B",37.36222,-121.88173,"ER","F180329157","U34B_F180329157",2018-02-01 13:27:27,4
"24802","20180201132733PS","U34B",37.36239,-121.88311,"ER","F180329157","U34B_F180329157",2018-02-01 13:27:33,6
"24803","20180201132739PS","U34B",37.36259,-121.88443,"ER","F180329157","U34B_F180329157",2018-02-01 13:27:39,6
"24804","20180201132745PS","U34B",37.36281,-121.88537,"ER","F180329157","U34B_F180329157",2018-02-01 13:27:45,6
"24805","20180201132750PS","U34B",37.36291,-121.8857,"ER","F180329157","U34B_F180329157",2018-02-01 13:27:50,5
"24806","20180201132754PS","U34B",37.36293,-121.88585,"ER","F180329157","U34B_F180329157",2018-02-01 13:27:54,4
"24807","20180201132759PS","U34B",37.36295,-121.88634,"ER","F180329157","U34B_F180329157",2018-02-01 13:27:59,5
"24808","20180201132805PS","U34B",37.36295,-121.88723,"ER","F180329157","U34B_F180329157",2018-02-01 13:28:05,6
"24809","20180201132811PS","U34B",37.36308,-121.88828,"ER","F180329157","U34B_F180329157",2018-02-01 13:28:11,6
"24810","20180201132817PS","U34B",37.36328,-121.8894,"ER","F180329157","U34B_F180329157",2018-02-01 13:28:17,6
"24811","20180201132824PS","U34B",37.36342,-121.89039,"ER","F180329157","U34B_F180329157",2018-02-01 13:28:24,7
"24812","20180201132829PS","U34B",37.36347,-121.89069,"ER","F180329157","U34B_F180329157",2018-02-01 13:28:29,5
"24813","20180201132833PS","U34B",37.36351,-121.89079,"ER","F180329157","U34B_F180329157",2018-02-01 13:28:33,4
"24814","20180201132838PS","U34B",37.36355,-121.89086,"ER","F180329157","U34B_F180329157",2018-02-01 13:28:38,5
"24815","20180201132843PS","U34B",37.36354,-121.89089,"ER","F180329157","U34B_F180329157",2018-02-01 13:28:43,5
"24816","20180201132847PS","U34B",37.36356,-121.89093,"ER","F180329157","U34B_F180329157",2018-02-01 13:28:47,4
"24817","20180201132852PS","U34B",37.36359,-121.89095,"ER","F180329157","U34B_F180329157",2018-02-01 13:28:52,5
"24818","20180201132856PS","U34B",37.36359,-121.89095,"ER","F180329157","U34B_F180329157",2018-02-01 13:28:56,4
"24819","20180201132901PS","U34B",37.36359,-121.89095,"ER","F180329157","U34B_F180329157",2018-02-01 13:29:01,5
"24820","20180201134017PS","U34B",37.36437,-121.89155,"AR","F180329157","U34B_F180329157",2018-02-01 13:40:17,676
