"","date_time","veh_id","lat","lon","status","inc_id","full_id","dt","time_diff"
"28329","20180612100114PD","T29",37.40947,-121.94468,"ER","F181639085","T29_F181639085",2018-06-12 10:01:14,3
"28330","20180612100119PD","T29",37.40961,-121.94508,"ER","F181639085","T29_F181639085",2018-06-12 10:01:19,5
"28331","20180612100123PD","T29",37.40991,-121.9454,"ER","F181639085","T29_F181639085",2018-06-12 10:01:23,4
"28332","20180612100126PD","T29",37.41016,-121.94576,"ER","F181639085","T29_F181639085",2018-06-12 10:01:26,3
"28333","20180612100129PD","T29",37.4104,-121.94621,"ER","F181639085","T29_F181639085",2018-06-12 10:01:29,3
"28334","20180612100132PD","T29",37.4107,-121.94667,"ER","F181639085","T29_F181639085",2018-06-12 10:01:32,3
"28335","20180612100134PD","T29",37.41091,-121.947,"ER","F181639085","T29_F181639085",2018-06-12 10:01:34,2
"28336","20180612100137PD","T29",37.41113,-121.94735,"ER","F181639085","T29_F181639085",2018-06-12 10:01:37,3
"28337","20180612100138PD","T29",37.41136,-121.94772,"ER","F181639085","T29_F181639085",2018-06-12 10:01:38,1
"28338","20180612100140PD","T29",37.4116,-121.94811,"ER","F181639085","T29_F181639085",2018-06-12 10:01:40,2
"28339","20180612100142PD","T29",37.41185,-121.94852,"ER","F181639085","T29_F181639085",2018-06-12 10:01:42,2
"28340","20180612100144PD","T29",37.4121,-121.94893,"ER","F181639085","T29_F181639085",2018-06-12 10:01:44,2
"28341","20180612100146PD","T29",37.41237,-121.94936,"ER","F181639085","T29_F181639085",2018-06-12 10:01:46,2
"28342","20180612100148PD","T29",37.41263,-121.94979,"ER","F181639085","T29_F181639085",2018-06-12 10:01:48,2
"28343","20180612100150PD","T29",37.41289,-121.95022,"ER","F181639085","T29_F181639085",2018-06-12 10:01:50,2
"28344","20180612100152PD","T29",37.41316,-121.95066,"ER","F181639085","T29_F181639085",2018-06-12 10:01:52,2
"28345","20180612100155PD","T29",37.41342,-121.95109,"ER","F181639085","T29_F181639085",2018-06-12 10:01:55,3
"28346","20180612100157PD","T29",37.41369,-121.95152,"ER","F181639085","T29_F181639085",2018-06-12 10:01:57,2
"28347","20180612100158PD","T29",37.41395,-121.95195,"ER","F181639085","T29_F181639085",2018-06-12 10:01:58,1
"28348","20180612100200PD","T29",37.41422,-121.95238,"ER","F181639085","T29_F181639085",2018-06-12 10:02:00,2
"28349","20180612100202PD","T29",37.41447,-121.9528,"ER","F181639085","T29_F181639085",2018-06-12 10:02:02,2
"28350","20180612100204PD","T29",37.41472,-121.9532,"ER","F181639085","T29_F181639085",2018-06-12 10:02:04,2
"28351","20180612100206PD","T29",37.41495,-121.95358,"ER","F181639085","T29_F181639085",2018-06-12 10:02:06,2
"28352","20180612100208PD","T29",37.41518,-121.95396,"ER","F181639085","T29_F181639085",2018-06-12 10:02:08,2
"28353","20180612100211PD","T29",37.41541,-121.95434,"ER","F181639085","T29_F181639085",2018-06-12 10:02:11,3
"28354","20180612100212PD","T29",37.41563,-121.9547,"ER","F181639085","T29_F181639085",2018-06-12 10:02:12,1
"28355","20180612100214PD","T29",37.41582,-121.95502,"ER","F181639085","T29_F181639085",2018-06-12 10:02:14,2
"28356","20180612100217PD","T29",37.41606,-121.95546,"ER","F181639085","T29_F181639085",2018-06-12 10:02:17,3
"28357","20180612100221PD","T29",37.41625,-121.9558,"ER","F181639085","T29_F181639085",2018-06-12 10:02:21,4
"28358","20180612100224PD","T29",37.41636,-121.95605,"ER","F181639085","T29_F181639085",2018-06-12 10:02:24,3
"28359","20180612100229PD","T29",37.41617,-121.95633,"ER","F181639085","T29_F181639085",2018-06-12 10:02:29,5
"28360","20180612100235PD","T29",37.41615,-121.95658,"ER","F181639085","T29_F181639085",2018-06-12 10:02:35,6
"28361","20180612100240PD","T29",37.4163,-121.95694,"ER","F181639085","T29_F181639085",2018-06-12 10:02:40,5
"28362","20180612100245PD","T29",37.41633,-121.95722,"ER","F181639085","T29_F181639085",2018-06-12 10:02:45,5
"28363","20180612100249PD","T29",37.41634,-121.95742,"ER","F181639085","T29_F181639085",2018-06-12 10:02:49,4
"28364","20180612100254PD","T29",37.41634,-121.9579,"ER","F181639085","T29_F181639085",2018-06-12 10:02:54,5
"28365","20180612100259PD","T29",37.41631,-121.95809,"ER","F181639085","T29_F181639085",2018-06-12 10:02:59,5
"28366","20180612100304PD","T29",37.41628,-121.95823,"ER","F181639085","T29_F181639085",2018-06-12 10:03:04,5
"28367","20180612100309PD","T29",37.41621,-121.95865,"ER","F181639085","T29_F181639085",2018-06-12 10:03:09,5
"28368","20180612100315PD","T29",37.41616,-121.95899,"ER","F181639085","T29_F181639085",2018-06-12 10:03:15,6
"28369","20180612100319PD","T29",37.41615,-121.95916,"ER","F181639085","T29_F181639085",2018-06-12 10:03:19,4
"28370","20180612101913PD","T29",37.41614,-121.95953,"AR","F181639085","T29_F181639085",2018-06-12 10:19:13,954
