"","date_time","veh_id","lat","lon","status","inc_id","full_id","dt","time_diff"
"2967","20180701011448PD","E14",37.30244,-121.97976,"ER","F181829008","E14_F181829008",2018-07-01 01:14:48,0
"2968","20180701011453PD","E14",37.30244,-121.97976,"ER","F181829008","E14_F181829008",2018-07-01 01:14:53,5
"2969","20180701011458PD","E14",37.30244,-121.97976,"ER","F181829008","E14_F181829008",2018-07-01 01:14:58,5
"2970","20180701011503PD","E14",37.30244,-121.97976,"ER","F181829008","E14_F181829008",2018-07-01 01:15:03,5
"2971","20180701011508PD","E14",37.30244,-121.97976,"ER","F181829008","E14_F181829008",2018-07-01 01:15:08,5
"2972","20180701011513PD","E14",37.30244,-121.97976,"ER","F181829008","E14_F181829008",2018-07-01 01:15:13,5
"2973","20180701011518PD","E14",37.30244,-121.97976,"ER","F181829008","E14_F181829008",2018-07-01 01:15:18,5
"2974","20180701011523PD","E14",37.30244,-121.97976,"ER","F181829008","E14_F181829008",2018-07-01 01:15:23,5
"2975","20180701011528PD","E14",37.30244,-121.97976,"ER","F181829008","E14_F181829008",2018-07-01 01:15:28,5
"2976","20180701011533PD","E14",37.30246,-121.97976,"ER","F181829008","E14_F181829008",2018-07-01 01:15:33,5
"2977","20180701011538PD","E14",37.30254,-121.97973,"ER","F181829008","E14_F181829008",2018-07-01 01:15:38,5
"2978","20180701011543PD","E14",37.30264,-121.97971,"ER","F181829008","E14_F181829008",2018-07-01 01:15:43,5
"2979","20180701011548PD","E14",37.30274,-121.97971,"ER","F181829008","E14_F181829008",2018-07-01 01:15:48,5
"2980","20180701011554PD","E14",37.30292,-121.97977,"ER","F181829008","E14_F181829008",2018-07-01 01:15:54,6
"2981","20180701011559PD","E14",37.30322,-121.97969,"ER","F181829008","E14_F181829008",2018-07-01 01:15:59,5
"2982","20180701011602PD","E14",37.30354,-121.97949,"ER","F181829008","E14_F181829008",2018-07-01 01:16:02,3
"2983","20180701011605PD","E14",37.30384,-121.9793,"ER","F181829008","E14_F181829008",2018-07-01 01:16:05,3
"2984","20180701011608PD","E14",37.30418,-121.9791,"ER","F181829008","E14_F181829008",2018-07-01 01:16:08,3
"2985","20180701011611PD","E14",37.30455,-121.97889,"ER","F181829008","E14_F181829008",2018-07-01 01:16:11,3
"2986","20180701011614PD","E14",37.30495,-121.97869,"ER","F181829008","E14_F181829008",2018-07-01 01:16:14,3
"2987","20180701011617PD","E14",37.30538,-121.97849,"ER","F181829008","E14_F181829008",2018-07-01 01:16:17,3
"2988","20180701011620PD","E14",37.30583,-121.9783,"ER","F181829008","E14_F181829008",2018-07-01 01:16:20,3
"2989","20180701011622PD","E14",37.30613,-121.97818,"ER","F181829008","E14_F181829008",2018-07-01 01:16:22,2
"2990","20180701011624PD","E14",37.30644,-121.97806,"ER","F181829008","E14_F181829008",2018-07-01 01:16:24,2
"2991","20180701011626PD","E14",37.30675,-121.97796,"ER","F181829008","E14_F181829008",2018-07-01 01:16:26,2
"2992","20180701011629PD","E14",37.30706,-121.97786,"ER","F181829008","E14_F181829008",2018-07-01 01:16:29,3
"2993","20180701011631PD","E14",37.30751,-121.97774,"ER","F181829008","E14_F181829008",2018-07-01 01:16:31,2
"2994","20180701011634PD","E14",37.30787,-121.97765,"ER","F181829008","E14_F181829008",2018-07-01 01:16:34,3
"2995","20180701011637PD","E14",37.30822,-121.97758,"ER","F181829008","E14_F181829008",2018-07-01 01:16:37,3
"2996","20180701011640PD","E14",37.3086,-121.97751,"ER","F181829008","E14_F181829008",2018-07-01 01:16:40,3
"2997","20180701011643PD","E14",37.30901,-121.97744,"ER","F181829008","E14_F181829008",2018-07-01 01:16:43,3
"2998","20180701011646PD","E14",37.30945,-121.97738,"ER","F181829008","E14_F181829008",2018-07-01 01:16:46,3
"2999","20180701011649PD","E14",37.30991,-121.97733,"ER","F181829008","E14_F181829008",2018-07-01 01:16:49,3
"3000","20180701011651PD","E14",37.31023,-121.9773,"ER","F181829008","E14_F181829008",2018-07-01 01:16:51,2
"3001","20180701011654PD","E14",37.3107,-121.97727,"ER","F181829008","E14_F181829008",2018-07-01 01:16:54,3
"3002","20180701011657PD","E14",37.31116,-121.97725,"ER","F181829008","E14_F181829008",2018-07-01 01:16:57,3
"3003","20180701011700PD","E14",37.31163,-121.97725,"ER","F181829008","E14_F181829008",2018-07-01 01:17:00,3
"3004","20180701011703PD","E14",37.31209,-121.97725,"ER","F181829008","E14_F181829008",2018-07-01 01:17:03,3
"3005","20180701011706PD","E14",37.31256,-121.97721,"ER","F181829008","E14_F181829008",2018-07-01 01:17:06,3
"3006","20180701011709PD","E14",37.31302,-121.97713,"ER","F181829008","E14_F181829008",2018-07-01 01:17:09,3
"3007","20180701011712PD","E14",37.31348,-121.97702,"ER","F181829008","E14_F181829008",2018-07-01 01:17:12,3
"3008","20180701011715PD","E14",37.31392,-121.97689,"ER","F181829008","E14_F181829008",2018-07-01 01:17:15,3
"3009","20180701011718PD","E14",37.31434,-121.97672,"ER","F181829008","E14_F181829008",2018-07-01 01:17:18,3
"3010","20180701011721PD","E14",37.31468,-121.97656,"ER","F181829008","E14_F181829008",2018-07-01 01:17:21,3
"3011","20180701011724PD","E14",37.31498,-121.97642,"ER","F181829008","E14_F181829008",2018-07-01 01:17:24,3
"3012","20180701011727PD","E14",37.3153,-121.97627,"ER","F181829008","E14_F181829008",2018-07-01 01:17:27,3
"3013","20180701011731PD","E14",37.31563,-121.97609,"ER","F181829008","E14_F181829008",2018-07-01 01:17:31,4
"3014","20180701011736PD","E14",37.31586,-121.97595,"ER","F181829008","E14_F181829008",2018-07-01 01:17:36,5
"3015","20180701011741PD","E14",37.31612,-121.97571,"ER","F181829008","E14_F181829008",2018-07-01 01:17:41,5
