"","date_time","veh_id","lat","lon","status","inc_id","full_id","dt","time_diff"
"6865","20180305125444PS","E21",37.35578,-121.81875,"ER","F180649134","E21_F180649134",2018-03-05 12:54:44,6
"6866","20180305125450PS","E21",37.35658,-121.81947,"ER","F180649134","E21_F180649134",2018-03-05 12:54:50,6
"6867","20180305125456PS","E21",37.35737,-121.82021,"ER","F180649134","E21_F180649134",2018-03-05 12:54:56,6
"6868","20180305125502PS","E21",37.35818,-121.82095,"ER","F180649134","E21_F180649134",2018-03-05 12:55:02,6
"6869","20180305125509PS","E21",37.35904,-121.82176,"ER","F180649134","E21_F180649134",2018-03-05 12:55:09,7
"6870","20180305125515PS","E21",37.35958,-121.82234,"ER","F180649134","E21_F180649134",2018-03-05 12:55:15,6
"6871","20180305125522PS","E21",37.36023,-121.82288,"ER","F180649134","E21_F180649134",2018-03-05 12:55:22,7
"6872","20180305125528PS","E21",37.36095,-121.82347,"ER","F180649134","E21_F180649134",2018-03-05 12:55:28,6
"6873","20180305125534PS","E21",37.3617,-121.82415,"ER","F180649134","E21_F180649134",2018-03-05 12:55:34,6
"6874","20180305125540PS","E21",37.3624,-121.82482,"ER","F180649134","E21_F180649134",2018-03-05 12:55:40,6
"6875","20180305125547PS","E21",37.36298,-121.82538,"ER","F180649134","E21_F180649134",2018-03-05 12:55:47,7
"6876","20180305125552PS","E21",37.36317,-121.82564,"ER","F180649134","E21_F180649134",2018-03-05 12:55:52,5
"6877","20180305125556PS","E21",37.36308,-121.82585,"ER","F180649134","E21_F180649134",2018-03-05 12:55:56,4
"6878","20180305125601PS","E21",37.36288,-121.8262,"ER","F180649134","E21_F180649134",2018-03-05 12:56:01,5
"6879","20180305125605PS","E21",37.36272,-121.82654,"ER","F180649134","E21_F180649134",2018-03-05 12:56:05,4
"6880","20180305125610PS","E21",37.36255,-121.82686,"ER","F180649134","E21_F180649134",2018-03-05 12:56:10,5
"6881","20180305125614PS","E21",37.36245,-121.82704,"ER","F180649134","E21_F180649134",2018-03-05 12:56:14,4
"6882","20180305125619PS","E21",37.3624,-121.82714,"ER","F180649134","E21_F180649134",2018-03-05 12:56:19,5
"6883","20180305125623PS","E21",37.36235,-121.82723,"ER","F180649134","E21_F180649134",2018-03-05 12:56:23,4
"6884","20180305130124PS","E21",37.36235,-121.82722,"AR","F180649134","E21_F180649134",2018-03-05 13:01:24,301
