datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180616180931PD,4171,B1,+37.33875,-121.89479,ER,F181679191,2018-06-16,2018-06-16
20180616180935PD,4175,B1,+37.33875,-121.89479,ER,F181679191,2018-06-16,2018-06-16
20180616180939PD,4179,B1,+37.33875,-121.89479,ER,F181679191,2018-06-16,2018-06-16
20180616180944PD,4184,B1,+37.33875,-121.89479,ER,F181679191,2018-06-16,2018-06-16
20180616180949PD,4189,B1,+37.33875,-121.89479,ER,F181679191,2018-06-16,2018-06-16
20180616180954PD,4194,B1,+37.33875,-121.89479,ER,F181679191,2018-06-16,2018-06-16
20180616180959PD,4199,B1,+37.33875,-121.89479,ER,F181679191,2018-06-16,2018-06-16
20180616181004PD,4204,B1,+37.33875,-121.89479,ER,F181679191,2018-06-16,2018-06-16
20180616181010PD,4209,B1,+37.33875,-121.89479,ER,F181679191,2018-06-16,2018-06-16
20180616181014PD,4214,B1,+37.33875,-121.89479,ER,F181679191,2018-06-16,2018-06-16
20180616181019PD,4219,B1,+37.33876,-121.89479,ER,F181679191,2018-06-16,2018-06-16
20180616181025PD,4224,B1,+37.33875,-121.89479,ER,F181679191,2018-06-16,2018-06-16
20180616181030PD,4229,B1,+37.33874,-121.89470,ER,F181679191,2018-06-16,2018-06-16
20180616181034PD,4234,B1,+37.33874,-121.89462,ER,F181679191,2018-06-16,2018-06-16
20180616181040PD,4239,B1,+37.33860,-121.89444,ER,F181679191,2018-06-16,2018-06-16
20180616181044PD,4244,B1,+37.33828,-121.89449,ER,F181679191,2018-06-16,2018-06-16
20180616181048PD,4248,B1,+37.33811,-121.89485,ER,F181679191,2018-06-16,2018-06-16
20180616181052PD,4252,B1,+37.33796,-121.89522,ER,F181679191,2018-06-16,2018-06-16
20180616181055PD,4255,B1,+37.33778,-121.89557,ER,F181679191,2018-06-16,2018-06-16
20180616181058PD,4258,B1,+37.33761,-121.89609,ER,F181679191,2018-06-16,2018-06-16
20180616181101PD,4261,B1,+37.33749,-121.89653,ER,F181679191,2018-06-16,2018-06-16
20180616181106PD,4265,B1,+37.33742,-121.89688,ER,F181679191,2018-06-16,2018-06-16
20180616181110PD,4269,B1,+37.33731,-121.89723,ER,F181679191,2018-06-16,2018-06-16
20180616181112PD,4272,B1,+37.33714,-121.89764,ER,F181679191,2018-06-16,2018-06-16
20180616181115PD,4275,B1,+37.33696,-121.89811,ER,F181679191,2018-06-16,2018-06-16
20180616181118PD,4278,B1,+37.33690,-121.89856,ER,F181679191,2018-06-16,2018-06-16
20180616181122PD,4282,B1,+37.33718,-121.89888,ER,F181679191,2018-06-16,2018-06-16
20180616181127PD,4286,B1,+37.33752,-121.89865,ER,F181679191,2018-06-16,2018-06-16
20180616181130PD,4290,B1,+37.33744,-121.89815,ER,F181679191,2018-06-16,2018-06-16
20180616181133PD,4293,B1,+37.33709,-121.89795,ER,F181679191,2018-06-16,2018-06-16
20180616181136PD,4296,B1,+37.33665,-121.89778,ER,F181679191,2018-06-16,2018-06-16
