datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180618021140PD,33100,B1,+37.33869,-121.89477,ER,F181699026,2018-06-18,2018-06-18
20180618021145PD,33104,B1,+37.33869,-121.89477,ER,F181699026,2018-06-18,2018-06-18
20180618021149PD,33109,B1,+37.33869,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021155PD,33114,B1,+37.33869,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021159PD,33119,B1,+37.33869,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021204PD,33124,B1,+37.33869,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021209PD,33129,B1,+37.33869,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021214PD,33134,B1,+37.33869,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021220PD,33139,B1,+37.33869,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021224PD,33144,B1,+37.33869,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021230PD,33149,B1,+37.33870,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021235PD,33154,B1,+37.33870,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021240PD,33159,B1,+37.33870,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021244PD,33164,B1,+37.33870,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021250PD,33169,B1,+37.33870,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021254PD,33174,B1,+37.33870,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021259PD,33179,B1,+37.33870,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021305PD,33184,B1,+37.33870,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021309PD,33189,B1,+37.33869,-121.89476,ER,F181699026,2018-06-18,2018-06-18
20180618021314PD,33194,B1,+37.33868,-121.89471,ER,F181699026,2018-06-18,2018-06-18
20180618021320PD,33199,B1,+37.33869,-121.89464,ER,F181699026,2018-06-18,2018-06-18
20180618021325PD,33204,B1,+37.33870,-121.89462,ER,F181699026,2018-06-18,2018-06-18
20180618021330PD,33209,B1,+37.33870,-121.89454,ER,F181699026,2018-06-18,2018-06-18
20180618021334PD,33214,B1,+37.33852,-121.89441,ER,F181699026,2018-06-18,2018-06-18
20180618021339PD,33219,B1,+37.33833,-121.89438,ER,F181699026,2018-06-18,2018-06-18
20180618021345PD,33224,B1,+37.33814,-121.89472,ER,F181699026,2018-06-18,2018-06-18
20180618021348PD,33228,B1,+37.33796,-121.89514,ER,F181699026,2018-06-18,2018-06-18
20180618021352PD,33232,B1,+37.33777,-121.89556,ER,F181699026,2018-06-18,2018-06-18
20180618021356PD,33236,B1,+37.33761,-121.89598,ER,F181699026,2018-06-18,2018-06-18
20180618021400PD,33240,B1,+37.33756,-121.89634,ER,F181699026,2018-06-18,2018-06-18
20180618021405PD,33244,B1,+37.33753,-121.89650,ER,F181699026,2018-06-18,2018-06-18
20180618021409PD,33249,B1,+37.33753,-121.89654,ER,F181699026,2018-06-18,2018-06-18
20180618021414PD,33254,B1,+37.33748,-121.89676,ER,F181699026,2018-06-18,2018-06-18
20180618021419PD,33259,B1,+37.33742,-121.89702,ER,F181699026,2018-06-18,2018-06-18
20180618021425PD,33264,B1,+37.33736,-121.89719,ER,F181699026,2018-06-18,2018-06-18
20180618093311PD,59591,B1,+37.33866,-121.89485,ER,F181699075,2018-06-18,2018-06-18
20180618093315PD,59595,B1,+37.33866,-121.89485,ER,F181699075,2018-06-18,2018-06-18
20180618093320PD,59599,B1,+37.33866,-121.89485,ER,F181699075,2018-06-18,2018-06-18
20180618093324PD,59604,B1,+37.33866,-121.89485,ER,F181699075,2018-06-18,2018-06-18
20180618093329PD,59609,B1,+37.33866,-121.89485,ER,F181699075,2018-06-18,2018-06-18
20180618093334PD,59614,B1,+37.33866,-121.89485,ER,F181699075,2018-06-18,2018-06-18
20180618093339PD,59619,B1,+37.33866,-121.89486,ER,F181699075,2018-06-18,2018-06-18
20180618093344PD,59624,B1,+37.33866,-121.89486,ER,F181699075,2018-06-18,2018-06-18
20180618093349PD,59629,B1,+37.33866,-121.89486,ER,F181699075,2018-06-18,2018-06-18
20180618093354PD,59634,B1,+37.33866,-121.89486,ER,F181699075,2018-06-18,2018-06-18
20180618093359PD,59639,B1,+37.33866,-121.89486,ER,F181699075,2018-06-18,2018-06-18
20180618093404PD,59644,B1,+37.33866,-121.89486,ER,F181699075,2018-06-18,2018-06-18
20180618093409PD,59649,B1,+37.33866,-121.89486,ER,F181699075,2018-06-18,2018-06-18
20180618094008PD,60008,B1,+37.33867,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094012PD,60012,B1,+37.33867,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094017PD,60017,B1,+37.33867,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094022PD,60022,B1,+37.33868,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094027PD,60027,B1,+37.33868,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094032PD,60032,B1,+37.33868,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094037PD,60037,B1,+37.33868,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094042PD,60042,B1,+37.33867,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094047PD,60047,B1,+37.33867,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094052PD,60052,B1,+37.33867,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094057PD,60057,B1,+37.33867,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094102PD,60062,B1,+37.33867,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094107PD,60067,B1,+37.33867,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094112PD,60072,B1,+37.33867,-121.89484,ER,F181699079,2018-06-18,2018-06-18
20180618094117PD,60077,B1,+37.33867,-121.89478,ER,F181699079,2018-06-18,2018-06-18
20180618094122PD,60082,B1,+37.33868,-121.89473,ER,F181699079,2018-06-18,2018-06-18
20180618094127PD,60087,B1,+37.33869,-121.89473,ER,F181699079,2018-06-18,2018-06-18
20180618094132PD,60092,B1,+37.33868,-121.89471,ER,F181699079,2018-06-18,2018-06-18
20180618094137PD,60097,B1,+37.33870,-121.89463,ER,F181699079,2018-06-18,2018-06-18
20180618094142PD,60102,B1,+37.33847,-121.89441,ER,F181699079,2018-06-18,2018-06-18
20180618094148PD,60107,B1,+37.33818,-121.89462,ER,F181699079,2018-06-18,2018-06-18
20180618094152PD,60112,B1,+37.33805,-121.89501,ER,F181699079,2018-06-18,2018-06-18
20180618094155PD,60115,B1,+37.33787,-121.89538,ER,F181699079,2018-06-18,2018-06-18
20180618094158PD,60118,B1,+37.33771,-121.89580,ER,F181699079,2018-06-18,2018-06-18
20180618094202PD,60122,B1,+37.33749,-121.89625,ER,F181699079,2018-06-18,2018-06-18
