datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20181225063122PS,52282,B1,+37.33876,-121.89473,ER,F183599055,2018-12-25,2018-12-25
20181225063127PS,52287,B1,+37.33876,-121.89473,ER,F183599055,2018-12-25,2018-12-25
20181225063132PS,52292,B1,+37.33876,-121.89473,ER,F183599055,2018-12-25,2018-12-25
20181225063137PS,52297,B1,+37.33876,-121.89473,ER,F183599055,2018-12-25,2018-12-25
20181225063142PS,52302,B1,+37.33876,-121.89473,ER,F183599055,2018-12-25,2018-12-25
20181225063147PS,52307,B1,+37.33876,-121.89473,ER,F183599055,2018-12-25,2018-12-25
20181225063152PS,52312,B1,+37.33876,-121.89474,ER,F183599055,2018-12-25,2018-12-25
20181225063157PS,52317,B1,+37.33876,-121.89474,ER,F183599055,2018-12-25,2018-12-25
20181225063202PS,52322,B1,+37.33875,-121.89476,ER,F183599055,2018-12-25,2018-12-25
20181225063207PS,52327,B1,+37.33873,-121.89477,ER,F183599055,2018-12-25,2018-12-25
20181225063212PS,52332,B1,+37.33872,-121.89476,ER,F183599055,2018-12-25,2018-12-25
20181225063217PS,52337,B1,+37.33872,-121.89475,ER,F183599055,2018-12-25,2018-12-25
20181225063222PS,52342,B1,+37.33873,-121.89474,ER,F183599055,2018-12-25,2018-12-25
20181225063227PS,52347,B1,+37.33873,-121.89473,ER,F183599055,2018-12-25,2018-12-25
20181225063232PS,52352,B1,+37.33874,-121.89473,ER,F183599055,2018-12-25,2018-12-25
20181225063237PS,52357,B1,+37.33874,-121.89473,ER,F183599055,2018-12-25,2018-12-25
20181225063242PS,52362,B1,+37.33874,-121.89473,ER,F183599055,2018-12-25,2018-12-25
20181225063247PS,52367,B1,+37.33874,-121.89473,ER,F183599055,2018-12-25,2018-12-25
20181225063252PS,52372,B1,+37.33875,-121.89473,ER,F183599055,2018-12-25,2018-12-25
20181225063257PS,52377,B1,+37.33877,-121.89468,ER,F183599055,2018-12-25,2018-12-25
20181225063302PS,52382,B1,+37.33881,-121.89463,ER,F183599055,2018-12-25,2018-12-25
20181225063307PS,52387,B1,+37.33876,-121.89450,ER,F183599055,2018-12-25,2018-12-25
20181225063311PS,52391,B1,+37.33848,-121.89429,ER,F183599055,2018-12-25,2018-12-25
20181225063315PS,52395,B1,+37.33816,-121.89409,ER,F183599055,2018-12-25,2018-12-25
20181225063319PS,52399,B1,+37.33780,-121.89384,ER,F183599055,2018-12-25,2018-12-25
20181225063323PS,52403,B1,+37.33748,-121.89360,ER,F183599055,2018-12-25,2018-12-25
20181225063327PS,52407,B1,+37.33722,-121.89338,ER,F183599055,2018-12-25,2018-12-25
20181225063332PS,52412,B1,+37.33708,-121.89303,ER,F183599055,2018-12-25,2018-12-25
20181225063337PS,52417,B1,+37.33721,-121.89257,ER,F183599055,2018-12-25,2018-12-25
20181225063341PS,52421,B1,+37.33739,-121.89222,ER,F183599055,2018-12-25,2018-12-25
20181225063345PS,52425,B1,+37.33756,-121.89188,ER,F183599055,2018-12-25,2018-12-25
20181225063349PS,52429,B1,+37.33771,-121.89157,ER,F183599055,2018-12-25,2018-12-25
20181225063354PS,52434,B1,+37.33790,-121.89117,ER,F183599055,2018-12-25,2018-12-25
20181225063358PS,52438,B1,+37.33807,-121.89082,ER,F183599055,2018-12-25,2018-12-25
20181225063402PS,52442,B1,+37.33816,-121.89062,ER,F183599055,2018-12-25,2018-12-25
20181225063407PS,52447,B1,+37.33828,-121.89039,ER,F183599055,2018-12-25,2018-12-25
20181225063412PS,52452,B1,+37.33843,-121.89011,ER,F183599055,2018-12-25,2018-12-25
20181225063417PS,52457,B1,+37.33857,-121.88989,AR,F183599055,2018-12-25,2018-12-25
20181225042731PS,44851,B13,+37.26736,-121.86659,ER,F183599044,2018-12-25,2018-12-25
20181225042736PS,44856,B13,+37.26736,-121.86659,ER,F183599044,2018-12-25,2018-12-25
20181225042741PS,44861,B13,+37.26736,-121.86659,ER,F183599044,2018-12-25,2018-12-25
20181225042746PS,44866,B13,+37.26736,-121.86659,ER,F183599044,2018-12-25,2018-12-25
20181225042751PS,44871,B13,+37.26736,-121.86659,ER,F183599044,2018-12-25,2018-12-25
20181225042756PS,44876,B13,+37.26736,-121.86659,ER,F183599044,2018-12-25,2018-12-25
20181225042801PS,44881,B13,+37.26736,-121.86659,ER,F183599044,2018-12-25,2018-12-25
20181225042807PS,44886,B13,+37.26736,-121.86659,ER,F183599044,2018-12-25,2018-12-25
20181225042811PS,44891,B13,+37.26736,-121.86659,ER,F183599044,2018-12-25,2018-12-25
20181225042816PS,44896,B13,+37.26736,-121.86659,ER,F183599044,2018-12-25,2018-12-25
20181225042821PS,44901,B13,+37.26736,-121.86658,ER,F183599044,2018-12-25,2018-12-25
20181225042826PS,44906,B13,+37.26736,-121.86658,ER,F183599044,2018-12-25,2018-12-25
20181225042831PS,44911,B13,+37.26736,-121.86658,ER,F183599044,2018-12-25,2018-12-25
20181225042836PS,44916,B13,+37.26737,-121.86660,ER,F183599044,2018-12-25,2018-12-25
20181225042841PS,44921,B13,+37.26735,-121.86665,ER,F183599044,2018-12-25,2018-12-25
20181225042846PS,44926,B13,+37.26748,-121.86677,ER,F183599044,2018-12-25,2018-12-25
20181225042850PS,44930,B13,+37.26785,-121.86694,ER,F183599044,2018-12-25,2018-12-25
20181225042853PS,44933,B13,+37.26825,-121.86712,ER,F183599044,2018-12-25,2018-12-25
20181225042856PS,44936,B13,+37.26868,-121.86732,ER,F183599044,2018-12-25,2018-12-25
20181225042858PS,44938,B13,+37.26899,-121.86747,ER,F183599044,2018-12-25,2018-12-25
20181225042900PS,44940,B13,+37.26930,-121.86761,ER,F183599044,2018-12-25,2018-12-25
20181225042902PS,44942,B13,+37.26960,-121.86775,ER,F183599044,2018-12-25,2018-12-25
20181225042905PS,44945,B13,+37.27002,-121.86793,ER,F183599044,2018-12-25,2018-12-25
20181225042908PS,44948,B13,+37.27036,-121.86809,ER,F183599044,2018-12-25,2018-12-25
20181225042912PS,44952,B13,+37.27074,-121.86828,ER,F183599044,2018-12-25,2018-12-25
20181225042915PS,44955,B13,+37.27110,-121.86845,ER,F183599044,2018-12-25,2018-12-25
20181225042918PS,44958,B13,+37.27150,-121.86863,ER,F183599044,2018-12-25,2018-12-25
20181225042921PS,44961,B13,+37.27193,-121.86883,ER,F183599044,2018-12-25,2018-12-25
20181225042923PS,44963,B13,+37.27223,-121.86897,ER,F183599044,2018-12-25,2018-12-25
