datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20190118111258PS,69178,B1,+37.33877,-121.89477,ER,F190189113,2019-01-18,2019-01-18
20190118111302PS,69182,B1,+37.33877,-121.89477,ER,F190189113,2019-01-18,2019-01-18
20190118111307PS,69187,B1,+37.33877,-121.89477,ER,F190189113,2019-01-18,2019-01-18
20190118111312PS,69192,B1,+37.33877,-121.89477,ER,F190189113,2019-01-18,2019-01-18
20190118111317PS,69197,B1,+37.33877,-121.89477,ER,F190189113,2019-01-18,2019-01-18
20190118111322PS,69202,B1,+37.33877,-121.89478,ER,F190189113,2019-01-18,2019-01-18
20190118111328PS,69207,B1,+37.33883,-121.89475,ER,F190189113,2019-01-18,2019-01-18
20190118111332PS,69212,B1,+37.33888,-121.89467,ER,F190189113,2019-01-18,2019-01-18
20190118111337PS,69217,B1,+37.33880,-121.89451,ER,F190189113,2019-01-18,2019-01-18
20190118111342PS,69222,B1,+37.33853,-121.89439,ER,F190189113,2019-01-18,2019-01-18
20190118111347PS,69227,B1,+37.33827,-121.89476,ER,F190189113,2019-01-18,2019-01-18
20190118111350PS,69230,B1,+37.33809,-121.89513,ER,F190189113,2019-01-18,2019-01-18
20190118111353PS,69233,B1,+37.33792,-121.89550,ER,F190189113,2019-01-18,2019-01-18
20190118111357PS,69237,B1,+37.33777,-121.89585,ER,F190189113,2019-01-18,2019-01-18
20190118111402PS,69242,B1,+37.33772,-121.89598,ER,F190189113,2019-01-18,2019-01-18
20190118111407PS,69247,B1,+37.33769,-121.89602,ER,F190189113,2019-01-18,2019-01-18
20190118111412PS,69252,B1,+37.33763,-121.89625,ER,F190189113,2019-01-18,2019-01-18
20190118111417PS,69256,B1,+37.33752,-121.89669,ER,F190189113,2019-01-18,2019-01-18
20190118111420PS,69260,B1,+37.33757,-121.89712,ER,F190189113,2019-01-18,2019-01-18
20190118111423PS,69263,B1,+37.33786,-121.89739,ER,F190189113,2019-01-18,2019-01-18
20190118111426PS,69266,B1,+37.33821,-121.89769,ER,F190189113,2019-01-18,2019-01-18
20190118111429PS,69269,B1,+37.33860,-121.89804,ER,F190189113,2019-01-18,2019-01-18
20190118111431PS,69271,B1,+37.33888,-121.89830,ER,F190189113,2019-01-18,2019-01-18
20190118111433PS,69273,B1,+37.33920,-121.89857,ER,F190189113,2019-01-18,2019-01-18
20190118111436PS,69275,B1,+37.33955,-121.89886,ER,F190189113,2019-01-18,2019-01-18
20190118111438PS,69277,B1,+37.33993,-121.89915,ER,F190189113,2019-01-18,2019-01-18
20190118111439PS,69279,B1,+37.34033,-121.89944,ER,F190189113,2019-01-18,2019-01-18
20190118111441PS,69281,B1,+37.34074,-121.89974,ER,F190189113,2019-01-18,2019-01-18
20190118111443PS,69283,B1,+37.34116,-121.90005,ER,F190189113,2019-01-18,2019-01-18
20190118111445PS,69285,B1,+37.34157,-121.90035,ER,F190189113,2019-01-18,2019-01-18
20190118111447PS,69287,B1,+37.34197,-121.90064,ER,F190189113,2019-01-18,2019-01-18
20190118111449PS,69289,B1,+37.34237,-121.90093,ER,F190189113,2019-01-18,2019-01-18
20190118111451PS,69291,B1,+37.34279,-121.90120,ER,F190189113,2019-01-18,2019-01-18
20190118111453PS,69293,B1,+37.34321,-121.90143,ER,F190189113,2019-01-18,2019-01-18
