datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20190228072314PS,55394,B1,+37.33874,-121.89482,ER,F190599050,2019-02-28,2019-02-28
20190228072318PS,55398,B1,+37.33874,-121.89482,ER,F190599050,2019-02-28,2019-02-28
20190228072324PS,55403,B1,+37.33874,-121.89482,ER,F190599050,2019-02-28,2019-02-28
20190228072329PS,55408,B1,+37.33874,-121.89482,ER,F190599050,2019-02-28,2019-02-28
20190228072333PS,55413,B1,+37.33874,-121.89482,ER,F190599050,2019-02-28,2019-02-28
20190228072339PS,55418,B1,+37.33873,-121.89482,ER,F190599050,2019-02-28,2019-02-28
20190228072343PS,55423,B1,+37.33873,-121.89482,ER,F190599050,2019-02-28,2019-02-28
20190228072348PS,55428,B1,+37.33873,-121.89482,ER,F190599050,2019-02-28,2019-02-28
20190228072354PS,55433,B1,+37.33873,-121.89482,ER,F190599050,2019-02-28,2019-02-28
20190228072358PS,55438,B1,+37.33873,-121.89483,ER,F190599050,2019-02-28,2019-02-28
20190228072403PS,55443,B1,+37.33873,-121.89483,ER,F190599050,2019-02-28,2019-02-28
20190228072409PS,55448,B1,+37.33873,-121.89480,ER,F190599050,2019-02-28,2019-02-28
20190228072413PS,55453,B1,+37.33875,-121.89471,ER,F190599050,2019-02-28,2019-02-28
20190228072419PS,55458,B1,+37.33875,-121.89471,ER,F190599050,2019-02-28,2019-02-28
20190228072423PS,55463,B1,+37.33875,-121.89471,ER,F190599050,2019-02-28,2019-02-28
20190228072429PS,55468,B1,+37.33875,-121.89471,ER,F190599050,2019-02-28,2019-02-28
20190228072434PS,55473,B1,+37.33875,-121.89471,ER,F190599050,2019-02-28,2019-02-28
20190228072438PS,55478,B1,+37.33875,-121.89471,ER,F190599050,2019-02-28,2019-02-28
20190228072444PS,55483,B1,+37.33875,-121.89471,ER,F190599050,2019-02-28,2019-02-28
20190228072449PS,55488,B1,+37.33875,-121.89470,ER,F190599050,2019-02-28,2019-02-28
20190228072453PS,55493,B1,+37.33874,-121.89470,ER,F190599050,2019-02-28,2019-02-28
20190228072459PS,55498,B1,+37.33874,-121.89470,ER,F190599050,2019-02-28,2019-02-28
20190228072503PS,55503,B1,+37.33874,-121.89470,ER,F190599050,2019-02-28,2019-02-28
20190228072508PS,55508,B1,+37.33874,-121.89470,ER,F190599050,2019-02-28,2019-02-28
20190228072514PS,55513,B1,+37.33874,-121.89470,ER,F190599050,2019-02-28,2019-02-28
20190228072518PS,55518,B1,+37.33874,-121.89470,ER,F190599050,2019-02-28,2019-02-28
20190228072523PS,55523,B1,+37.33874,-121.89469,ER,F190599050,2019-02-28,2019-02-28
20190228072529PS,55528,B1,+37.33874,-121.89469,ER,F190599050,2019-02-28,2019-02-28
20190228072533PS,55533,B1,+37.33874,-121.89466,ER,F190599050,2019-02-28,2019-02-28
20190228072539PS,55538,B1,+37.33866,-121.89450,ER,F190599050,2019-02-28,2019-02-28
20190228072542PS,55542,B1,+37.33836,-121.89429,ER,F190599050,2019-02-28,2019-02-28
20190228072546PS,55546,B1,+37.33807,-121.89406,ER,F190599050,2019-02-28,2019-02-28
20190228072551PS,55551,B1,+37.33779,-121.89383,ER,F190599050,2019-02-28,2019-02-28
20190228072556PS,55556,B1,+37.33759,-121.89369,ER,F190599050,2019-02-28,2019-02-28
20190228072601PS,55561,B1,+37.33738,-121.89352,ER,F190599050,2019-02-28,2019-02-28
20190228072605PS,55565,B1,+37.33719,-121.89340,ER,F190599050,2019-02-28,2019-02-28
