datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180428172534PD,1534,B1,+37.33868,-121.89481,ER,F181189212,2018-04-28,2018-04-28
20180428172538PD,1538,B1,+37.33868,-121.89481,ER,F181189212,2018-04-28,2018-04-28
20180428172542PD,1542,B1,+37.33868,-121.89481,ER,F181189212,2018-04-28,2018-04-28
20180428172546PD,1546,B1,+37.33868,-121.89482,ER,F181189212,2018-04-28,2018-04-28
20180428172550PD,1550,B1,+37.33868,-121.89482,ER,F181189212,2018-04-28,2018-04-28
20180428172554PD,1554,B1,+37.33869,-121.89481,ER,F181189212,2018-04-28,2018-04-28
20180428172558PD,1558,B1,+37.33869,-121.89479,ER,F181189212,2018-04-28,2018-04-28
20180428172602PD,1562,B1,+37.33873,-121.89472,ER,F181189212,2018-04-28,2018-04-28
20180428172606PD,1566,B1,+37.33874,-121.89471,ER,F181189212,2018-04-28,2018-04-28
20180428172610PD,1570,B1,+37.33874,-121.89470,ER,F181189212,2018-04-28,2018-04-28
20180428172618PD,1578,B1,+37.33874,-121.89470,ER,F181189212,2018-04-28,2018-04-28
20180428172622PD,1582,B1,+37.33874,-121.89470,ER,F181189212,2018-04-28,2018-04-28
20180428172626PD,1586,B1,+37.33876,-121.89466,ER,F181189212,2018-04-28,2018-04-28
20180428172630PD,1590,B1,+37.33870,-121.89453,ER,F181189212,2018-04-28,2018-04-28
20180428172634PD,1594,B1,+37.33845,-121.89432,ER,F181189212,2018-04-28,2018-04-28
20180428172638PD,1598,B1,+37.33812,-121.89406,ER,F181189212,2018-04-28,2018-04-28
20180428172642PD,1602,B1,+37.33776,-121.89379,ER,F181189212,2018-04-28,2018-04-28
20180428172648PD,1608,B1,+37.33711,-121.89332,ER,F181189212,2018-04-28,2018-04-28
20180428172654PD,1614,B1,+37.33643,-121.89277,ER,F181189212,2018-04-28,2018-04-28
20180428172701PD,1621,B1,+37.33583,-121.89229,ER,F181189212,2018-04-28,2018-04-28
20180428172705PD,1625,B1,+37.33566,-121.89216,ER,F181189212,2018-04-28,2018-04-28
20180428172710PD,1630,B1,+37.33551,-121.89203,ER,F181189212,2018-04-28,2018-04-28
20180428172714PD,1634,B1,+37.33554,-121.89177,ER,F181189212,2018-04-28,2018-04-28
20180428172718PD,1638,B1,+37.33575,-121.89137,ER,F181189212,2018-04-28,2018-04-28
20180428172724PD,1644,B1,+37.33611,-121.89059,ER,F181189212,2018-04-28,2018-04-28
20180428172731PD,1651,B1,+37.33650,-121.88986,ER,F181189212,2018-04-28,2018-04-28
20180428172736PD,1656,B1,+37.33666,-121.88945,ER,F181189212,2018-04-28,2018-04-28
20180428172740PD,1660,B1,+37.33682,-121.88907,ER,F181189212,2018-04-28,2018-04-28
20180428172744PD,1664,B1,+37.33701,-121.88871,ER,F181189212,2018-04-28,2018-04-28
20180428172748PD,1668,B1,+37.33712,-121.88847,ER,F181189212,2018-04-28,2018-04-28
20180428172752PD,1672,B1,+37.33730,-121.88812,ER,F181189212,2018-04-28,2018-04-28
20180428172759PD,1679,B1,+37.33758,-121.88744,ER,F181189212,2018-04-28,2018-04-28
20180428172804PD,1684,B1,+37.33732,-121.88710,ER,F181189212,2018-04-28,2018-04-28
20180428172810PD,1690,B1,+37.33668,-121.88662,ER,F181189212,2018-04-28,2018-04-28
20180428172818PD,1698,B1,+37.33608,-121.88617,ER,F181189212,2018-04-28,2018-04-28
20180428172822PD,1702,B1,+37.33593,-121.88608,ER,F181189212,2018-04-28,2018-04-28
20180428172826PD,1706,B1,+37.33575,-121.88594,ER,F181189212,2018-04-28,2018-04-28
20180428172830PD,1710,B1,+37.33545,-121.88571,ER,F181189212,2018-04-28,2018-04-28
