datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20190209152126PS,84086,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152131PS,84091,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152137PS,84096,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152141PS,84101,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152146PS,84106,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152151PS,84111,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152156PS,84116,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152201PS,84121,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152206PS,84126,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152211PS,84131,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152216PS,84136,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152221PS,84141,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152226PS,84146,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152231PS,84151,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152236PS,84156,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152241PS,84161,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152246PS,84166,B1,+37.36016,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152251PS,84171,B1,+37.36015,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152256PS,84176,B1,+37.36015,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152301PS,84181,B1,+37.36015,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152306PS,84186,B1,+37.36015,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152311PS,84191,B1,+37.36015,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152316PS,84196,B1,+37.36015,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152321PS,84201,B1,+37.36015,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152326PS,84206,B1,+37.36015,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152332PS,84211,B1,+37.36015,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152336PS,84216,B1,+37.36015,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152341PS,84221,B1,+37.36015,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152346PS,84226,B1,+37.36015,-121.86745,ER,F190409151,2019-02-09,2019-02-09
20190209152351PS,84231,B1,+37.36017,-121.86741,ER,F190409151,2019-02-09,2019-02-09
20190209152356PS,84236,B1,+37.36027,-121.86720,ER,F190409151,2019-02-09,2019-02-09
20190209152402PS,84241,B1,+37.36048,-121.86710,ER,F190409151,2019-02-09,2019-02-09
20190209152406PS,84246,B1,+37.36064,-121.86725,ER,F190409151,2019-02-09,2019-02-09
20190209152411PS,84251,B1,+37.36065,-121.86726,ER,F190409151,2019-02-09,2019-02-09
20190209152416PS,84256,B1,+37.36065,-121.86726,ER,F190409151,2019-02-09,2019-02-09
20190209152421PS,84261,B1,+37.36065,-121.86726,ER,F190409151,2019-02-09,2019-02-09
20190209152426PS,84266,B1,+37.36072,-121.86734,ER,F190409151,2019-02-09,2019-02-09
20190209152431PS,84271,B1,+37.36084,-121.86744,ER,F190409151,2019-02-09,2019-02-09
20190209152436PS,84276,B1,+37.36084,-121.86744,ER,F190409151,2019-02-09,2019-02-09
20190209152441PS,84281,B1,+37.36084,-121.86744,ER,F190409151,2019-02-09,2019-02-09
20190209152446PS,84286,B1,+37.36090,-121.86747,ER,F190409151,2019-02-09,2019-02-09
20190209152451PS,84291,B1,+37.36110,-121.86724,ER,F190409151,2019-02-09,2019-02-09
20190209152455PS,84295,B1,+37.36133,-121.86689,ER,F190409151,2019-02-09,2019-02-09
20190209152458PS,84298,B1,+37.36154,-121.86656,ER,F190409151,2019-02-09,2019-02-09
20190209152501PS,84301,B1,+37.36177,-121.86619,ER,F190409151,2019-02-09,2019-02-09
20190209152504PS,84304,B1,+37.36202,-121.86579,ER,F190409151,2019-02-09,2019-02-09
20190209152507PS,84307,B1,+37.36225,-121.86542,ER,F190409151,2019-02-09,2019-02-09
20190209152511PS,84311,B1,+37.36236,-121.86512,ER,F190409151,2019-02-09,2019-02-09
20190209152516PS,84316,B1,+37.36204,-121.86478,ER,F190409151,2019-02-09,2019-02-09
20190209152519PS,84319,B1,+37.36172,-121.86448,ER,F190409151,2019-02-09,2019-02-09
20190209152521PS,84321,B1,+37.36147,-121.86424,ER,F190409151,2019-02-09,2019-02-09
20190209152524PS,84323,B1,+37.36120,-121.86397,ER,F190409151,2019-02-09,2019-02-09
20190209152525PS,84325,B1,+37.36093,-121.86371,ER,F190409151,2019-02-09,2019-02-09
20190209152527PS,84327,B1,+37.36065,-121.86344,ER,F190409151,2019-02-09,2019-02-09
20190209152529PS,84329,B1,+37.36038,-121.86315,ER,F190409151,2019-02-09,2019-02-09
20190209152531PS,84331,B1,+37.36011,-121.86287,ER,F190409151,2019-02-09,2019-02-09
20190209152533PS,84333,B1,+37.35984,-121.86260,ER,F190409151,2019-02-09,2019-02-09
20190209152535PS,84335,B1,+37.35956,-121.86233,ER,F190409151,2019-02-09,2019-02-09
20190209152537PS,84337,B1,+37.35929,-121.86206,ER,F190409151,2019-02-09,2019-02-09
20190209152539PS,84339,B1,+37.35901,-121.86179,ER,F190409151,2019-02-09,2019-02-09
