datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20181028040209PD,39729,B1,+37.33876,-121.89479,ER,F183019053,2018-10-28,2018-10-28
20181028040214PD,39734,B1,+37.33876,-121.89479,ER,F183019053,2018-10-28,2018-10-28
20181028040219PD,39739,B1,+37.33876,-121.89479,ER,F183019053,2018-10-28,2018-10-28
20181028040224PD,39744,B1,+37.33876,-121.89479,ER,F183019053,2018-10-28,2018-10-28
20181028040229PD,39749,B1,+37.33876,-121.89479,ER,F183019053,2018-10-28,2018-10-28
20181028040234PD,39754,B1,+37.33876,-121.89479,ER,F183019053,2018-10-28,2018-10-28
20181028040239PD,39759,B1,+37.33875,-121.89479,ER,F183019053,2018-10-28,2018-10-28
20181028040244PD,39764,B1,+37.33874,-121.89478,ER,F183019053,2018-10-28,2018-10-28
20181028040249PD,39769,B1,+37.33874,-121.89479,ER,F183019053,2018-10-28,2018-10-28
20181028040254PD,39774,B1,+37.33873,-121.89479,ER,F183019053,2018-10-28,2018-10-28
20181028040258PD,39778,B1,+37.33873,-121.89480,ER,F183019053,2018-10-28,2018-10-28
20181028040302PD,39782,B1,+37.33872,-121.89479,ER,F183019053,2018-10-28,2018-10-28
20181028040308PD,39787,B1,+37.33872,-121.89478,ER,F183019053,2018-10-28,2018-10-28
20181028040312PD,39792,B1,+37.33873,-121.89475,ER,F183019053,2018-10-28,2018-10-28
20181028040317PD,39797,B1,+37.33874,-121.89471,ER,F183019053,2018-10-28,2018-10-28
20181028040322PD,39802,B1,+37.33874,-121.89462,ER,F183019053,2018-10-28,2018-10-28
20181028040327PD,39807,B1,+37.33855,-121.89446,ER,F183019053,2018-10-28,2018-10-28
20181028040332PD,39812,B1,+37.33827,-121.89456,ER,F183019053,2018-10-28,2018-10-28
20181028040336PD,39816,B1,+37.33808,-121.89496,ER,F183019053,2018-10-28,2018-10-28
20181028040339PD,39819,B1,+37.33792,-121.89531,ER,F183019053,2018-10-28,2018-10-28
20181028040342PD,39822,B1,+37.33776,-121.89568,ER,F183019053,2018-10-28,2018-10-28
20181028040345PD,39825,B1,+37.33762,-121.89609,ER,F183019053,2018-10-28,2018-10-28
20181028040348PD,39828,B1,+37.33750,-121.89654,ER,F183019053,2018-10-28,2018-10-28
20181028040351PD,39831,B1,+37.33738,-121.89700,ER,F183019053,2018-10-28,2018-10-28
20181028040354PD,39834,B1,+37.33720,-121.89747,ER,F183019053,2018-10-28,2018-10-28
20181028040357PD,39837,B1,+37.33703,-121.89794,ER,F183019053,2018-10-28,2018-10-28
20181028040400PD,39840,B1,+37.33691,-121.89836,ER,F183019053,2018-10-28,2018-10-28
20181028040404PD,39844,B1,+37.33704,-121.89879,ER,F183019053,2018-10-28,2018-10-28
20181028040408PD,39848,B1,+37.33738,-121.89878,ER,F183019053,2018-10-28,2018-10-28
20181028040412PD,39852,B1,+37.33749,-121.89832,ER,F183019053,2018-10-28,2018-10-28
20181028040415PD,39855,B1,+37.33726,-121.89801,ER,F183019053,2018-10-28,2018-10-28
20181028040418PD,39858,B1,+37.33683,-121.89784,ER,F183019053,2018-10-28,2018-10-28
20181028040420PD,39860,B1,+37.33649,-121.89773,ER,F183019053,2018-10-28,2018-10-28
20181028040422PD,39862,B1,+37.33610,-121.89763,ER,F183019053,2018-10-28,2018-10-28
20181028040424PD,39864,B1,+37.33567,-121.89754,ER,F183019053,2018-10-28,2018-10-28
20181028040426PD,39866,B1,+37.33521,-121.89746,ER,F183019053,2018-10-28,2018-10-28
20181028040428PD,39868,B1,+37.33473,-121.89738,ER,F183019053,2018-10-28,2018-10-28
20181028040430PD,39870,B1,+37.33424,-121.89730,ER,F183019053,2018-10-28,2018-10-28
