datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180423140250PD,75770,B1,+37.31793,-121.86219,ER,F181139160,2018-04-23,2018-04-23
20180423140255PD,75775,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140259PD,75779,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140304PD,75784,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140308PD,75788,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140313PD,75793,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140317PD,75797,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140322PD,75802,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140326PD,75806,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140331PD,75811,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140335PD,75815,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140340PD,75820,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140344PD,75824,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140349PD,75829,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140353PD,75833,B1,+37.31793,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140358PD,75838,B1,+37.31793,-121.86219,ER,F181139160,2018-04-23,2018-04-23
20180423140402PD,75842,B1,+37.31794,-121.86217,ER,F181139160,2018-04-23,2018-04-23
20180423140407PD,75847,B1,+37.31793,-121.86218,ER,F181139160,2018-04-23,2018-04-23
20180423140411PD,75851,B1,+37.31790,-121.86218,ER,F181139160,2018-04-23,2018-04-23
20180423140416PD,75856,B1,+37.31782,-121.86220,ER,F181139160,2018-04-23,2018-04-23
20180423140420PD,75860,B1,+37.31770,-121.86230,ER,F181139160,2018-04-23,2018-04-23
20180423140425PD,75865,B1,+37.31750,-121.86222,ER,F181139160,2018-04-23,2018-04-23
20180423140429PD,75869,B1,+37.31735,-121.86208,ER,F181139160,2018-04-23,2018-04-23
20180423140434PD,75874,B1,+37.31714,-121.86188,ER,F181139160,2018-04-23,2018-04-23
20180423140438PD,75878,B1,+37.31696,-121.86170,ER,F181139160,2018-04-23,2018-04-23
20180423140443PD,75883,B1,+37.31674,-121.86145,ER,F181139160,2018-04-23,2018-04-23
20180423140447PD,75887,B1,+37.31659,-121.86130,ER,F181139160,2018-04-23,2018-04-23
20180423140452PD,75892,B1,+37.31656,-121.86129,ER,F181139160,2018-04-23,2018-04-23
20180423140456PD,75896,B1,+37.31649,-121.86133,ER,F181139160,2018-04-23,2018-04-23
20180423140501PD,75901,B1,+37.31634,-121.86155,ER,F181139160,2018-04-23,2018-04-23
20180423140505PD,75905,B1,+37.31618,-121.86179,ER,F181139160,2018-04-23,2018-04-23
20180423140510PD,75910,B1,+37.31597,-121.86210,ER,F181139160,2018-04-23,2018-04-23
20180423140514PD,75914,B1,+37.31586,-121.86227,ER,F181139160,2018-04-23,2018-04-23
20180423140519PD,75919,B1,+37.31583,-121.86231,ER,F181139160,2018-04-23,2018-04-23
20180423140523PD,75923,B1,+37.31583,-121.86231,ER,F181139160,2018-04-23,2018-04-23
20180423140528PD,75928,B1,+37.31583,-121.86231,ER,F181139160,2018-04-23,2018-04-23
20180423140532PD,75932,B1,+37.31583,-121.86231,ER,F181139160,2018-04-23,2018-04-23
20180423140537PD,75937,B1,+37.31584,-121.86231,ER,F181139160,2018-04-23,2018-04-23
20180423140541PD,75941,B1,+37.31584,-121.86231,ER,F181139160,2018-04-23,2018-04-23
20180423140546PD,75946,B1,+37.31584,-121.86231,ER,F181139160,2018-04-23,2018-04-23
20180423140550PD,75950,B1,+37.31584,-121.86231,ER,F181139160,2018-04-23,2018-04-23
20180423140555PD,75955,B1,+37.31584,-121.86231,ER,F181139160,2018-04-23,2018-04-23
20180423140559PD,75959,B1,+37.31584,-121.86231,ER,F181139160,2018-04-23,2018-04-23
20180423140604PD,75964,B1,+37.31584,-121.86231,ER,F181139160,2018-04-23,2018-04-23
20180423140608PD,75968,B1,+37.31584,-121.86231,ER,F181139160,2018-04-23,2018-04-23
20180423140613PD,75973,B1,+37.31584,-121.86231,ER,F181139160,2018-04-23,2018-04-23
20180423140617PD,75977,B1,+37.31583,-121.86232,ER,F181139160,2018-04-23,2018-04-23
20180423140622PD,75982,B1,+37.31571,-121.86251,ER,F181139160,2018-04-23,2018-04-23
20180423140626PD,75986,B1,+37.31553,-121.86279,ER,F181139160,2018-04-23,2018-04-23
20180423140634PD,75994,B1,+37.31502,-121.86353,ER,F181139160,2018-04-23,2018-04-23
20180423140640PD,76000,B1,+37.31459,-121.86416,ER,F181139160,2018-04-23,2018-04-23
20180423140647PD,76007,B1,+37.31415,-121.86481,ER,F181139160,2018-04-23,2018-04-23
20180423140652PD,76012,B1,+37.31403,-121.86502,ER,F181139160,2018-04-23,2018-04-23
20180423140656PD,76016,B1,+37.31402,-121.86504,ER,F181139160,2018-04-23,2018-04-23
20180423140701PD,76021,B1,+37.31402,-121.86504,ER,F181139160,2018-04-23,2018-04-23
20180423140705PD,76025,B1,+37.31401,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140710PD,76030,B1,+37.31401,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140714PD,76034,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140719PD,76039,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140723PD,76043,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140728PD,76048,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140732PD,76052,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140737PD,76057,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140741PD,76061,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140746PD,76066,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140750PD,76070,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140755PD,76075,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140759PD,76079,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140804PD,76084,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140808PD,76088,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140813PD,76093,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140817PD,76097,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140822PD,76102,B1,+37.31402,-121.86505,ER,F181139160,2018-04-23,2018-04-23
20180423140826PD,76106,B1,+37.31402,-121.86504,ER,F181139160,2018-04-23,2018-04-23
20180423140831PD,76111,B1,+37.31402,-121.86504,ER,F181139160,2018-04-23,2018-04-23
20180423140835PD,76115,B1,+37.31402,-121.86504,ER,F181139160,2018-04-23,2018-04-23
20180423140840PD,76120,B1,+37.31402,-121.86504,ER,F181139160,2018-04-23,2018-04-23
20180423140844PD,76124,B1,+37.31402,-121.86504,ER,F181139160,2018-04-23,2018-04-23
20180423140849PD,76129,B1,+37.31402,-121.86504,ER,F181139160,2018-04-23,2018-04-23
20180423140853PD,76133,B1,+37.31402,-121.86504,ER,F181139160,2018-04-23,2018-04-23
20180423140858PD,76138,B1,+37.31402,-121.86504,ER,F181139160,2018-04-23,2018-04-23
20180423140902PD,76142,B1,+37.31402,-121.86504,ER,F181139160,2018-04-23,2018-04-23
20180423140907PD,76147,B1,+37.31402,-121.86504,ER,F181139160,2018-04-23,2018-04-23
20180423140911PD,76151,B1,+37.31399,-121.86506,ER,F181139160,2018-04-23,2018-04-23
20180423140916PD,76156,B1,+37.31379,-121.86532,ER,F181139160,2018-04-23,2018-04-23
20180423140920PD,76160,B1,+37.31356,-121.86566,ER,F181139160,2018-04-23,2018-04-23
20180423140927PD,76167,B1,+37.31307,-121.86637,ER,F181139160,2018-04-23,2018-04-23
20180423140935PD,76175,B1,+37.31261,-121.86709,ER,F181139160,2018-04-23,2018-04-23
20180423140944PD,76184,B1,+37.31214,-121.86778,ER,F181139160,2018-04-23,2018-04-23
20180423140952PD,76192,B1,+37.31167,-121.86856,ER,F181139160,2018-04-23,2018-04-23
20180423140956PD,76196,B1,+37.31155,-121.86877,ER,F181139160,2018-04-23,2018-04-23
20180423141001PD,76201,B1,+37.31167,-121.86909,ER,F181139160,2018-04-23,2018-04-23
20180423141005PD,76205,B1,+37.31201,-121.86942,ER,F181139160,2018-04-23,2018-04-23
20180423141011PD,76211,B1,+37.31259,-121.86998,ER,F181139160,2018-04-23,2018-04-23
20180423141017PD,76217,B1,+37.31316,-121.87054,ER,F181139160,2018-04-23,2018-04-23
20180423141023PD,76223,B1,+37.31369,-121.87107,ER,F181139160,2018-04-23,2018-04-23
20180423141030PD,76230,B1,+37.31424,-121.87162,ER,F181139160,2018-04-23,2018-04-23
20180423141035PD,76235,B1,+37.31447,-121.87185,ER,F181139160,2018-04-23,2018-04-23
20180423141040PD,76240,B1,+37.31450,-121.87187,ER,F181139160,2018-04-23,2018-04-23
20180423014108PD,31268,B13,+37.26742,-121.86643,ER,F181139017,2018-04-23,2018-04-23
20180423014113PD,31273,B13,+37.26743,-121.86646,ER,F181139017,2018-04-23,2018-04-23
20180423014117PD,31277,B13,+37.26744,-121.86649,ER,F181139017,2018-04-23,2018-04-23
20180423014121PD,31281,B13,+37.26744,-121.86650,ER,F181139017,2018-04-23,2018-04-23
20180423014125PD,31285,B13,+37.26744,-121.86648,ER,F181139017,2018-04-23,2018-04-23
20180423014133PD,31293,B13,+37.26741,-121.86647,ER,F181139017,2018-04-23,2018-04-23
20180423014137PD,31297,B13,+37.26740,-121.86646,ER,F181139017,2018-04-23,2018-04-23
20180423014145PD,31305,B13,+37.26741,-121.86646,ER,F181139017,2018-04-23,2018-04-23
20180423014153PD,31313,B13,+37.26741,-121.86649,ER,F181139017,2018-04-23,2018-04-23
20180423014157PD,31317,B13,+37.26739,-121.86650,ER,F181139017,2018-04-23,2018-04-23
20180423014201PD,31321,B13,+37.26737,-121.86651,ER,F181139017,2018-04-23,2018-04-23
20180423014205PD,31325,B13,+37.26738,-121.86650,ER,F181139017,2018-04-23,2018-04-23
20180423014213PD,31333,B13,+37.26740,-121.86648,ER,F181139017,2018-04-23,2018-04-23
20180423014217PD,31337,B13,+37.26740,-121.86646,ER,F181139017,2018-04-23,2018-04-23
20180423014221PD,31341,B13,+37.26741,-121.86644,ER,F181139017,2018-04-23,2018-04-23
20180423014225PD,31345,B13,+37.26743,-121.86642,ER,F181139017,2018-04-23,2018-04-23
20180423014233PD,31353,B13,+37.26739,-121.86643,ER,F181139017,2018-04-23,2018-04-23
20180423014237PD,31357,B13,+37.26740,-121.86643,ER,F181139017,2018-04-23,2018-04-23
20180423014241PD,31361,B13,+37.26740,-121.86644,ER,F181139017,2018-04-23,2018-04-23
20180423014245PD,31365,B13,+37.26739,-121.86652,ER,F181139017,2018-04-23,2018-04-23
20180423014249PD,31369,B13,+37.26737,-121.86662,ER,F181139017,2018-04-23,2018-04-23
20180423014253PD,31373,B13,+37.26735,-121.86668,ER,F181139017,2018-04-23,2018-04-23
20180423014257PD,31377,B13,+37.26737,-121.86676,ER,F181139017,2018-04-23,2018-04-23
20180423014301PD,31381,B13,+37.26755,-121.86686,ER,F181139017,2018-04-23,2018-04-23
20180423014305PD,31385,B13,+37.26790,-121.86700,ER,F181139017,2018-04-23,2018-04-23
20180423014311PD,31391,B13,+37.26868,-121.86736,ER,F181139017,2018-04-23,2018-04-23
20180423014315PD,31395,B13,+37.26931,-121.86765,ER,F181139017,2018-04-23,2018-04-23
20180423014319PD,31399,B13,+37.26998,-121.86795,ER,F181139017,2018-04-23,2018-04-23
20180423014323PD,31403,B13,+37.27068,-121.86827,ER,F181139017,2018-04-23,2018-04-23
20180423014327PD,31407,B13,+37.27138,-121.86859,ER,F181139017,2018-04-23,2018-04-23
20180423014331PD,31411,B13,+37.27211,-121.86892,ER,F181139017,2018-04-23,2018-04-23
20180423014335PD,31415,B13,+37.27284,-121.86926,ER,F181139017,2018-04-23,2018-04-23
20180423014339PD,31419,B13,+37.27360,-121.86960,ER,F181139017,2018-04-23,2018-04-23
20180423014346PD,31426,B13,+37.27475,-121.87008,ER,F181139017,2018-04-23,2018-04-23
20180423014354PD,31434,B13,+37.27516,-121.86969,ER,F181139017,2018-04-23,2018-04-23
20180423014359PD,31439,B13,+37.27508,-121.86871,ER,F181139017,2018-04-23,2018-04-23
20180423014405PD,31445,B13,+37.27491,-121.86709,ER,F181139017,2018-04-23,2018-04-23
20180423014409PD,31449,B13,+37.27479,-121.86590,ER,F181139017,2018-04-23,2018-04-23
20180423014413PD,31453,B13,+37.27467,-121.86482,ER,F181139017,2018-04-23,2018-04-23
20180423014418PD,31458,B13,+37.27457,-121.86392,ER,F181139017,2018-04-23,2018-04-23
20180423014425PD,31465,B13,+37.27447,-121.86306,ER,F181139017,2018-04-23,2018-04-23
20180423014430PD,31470,B13,+37.27438,-121.86181,ER,F181139017,2018-04-23,2018-04-23
20180423014434PD,31474,B13,+37.27433,-121.86067,ER,F181139017,2018-04-23,2018-04-23
20180423014440PD,31480,B13,+37.27435,-121.85883,ER,F181139017,2018-04-23,2018-04-23
20180423014444PD,31484,B13,+37.27439,-121.85758,ER,F181139017,2018-04-23,2018-04-23
20180423014448PD,31488,B13,+37.27443,-121.85633,ER,F181139017,2018-04-23,2018-04-23
20180423014452PD,31492,B13,+37.27446,-121.85508,ER,F181139017,2018-04-23,2018-04-23
20180423014458PD,31498,B13,+37.27448,-121.85316,ER,F181139017,2018-04-23,2018-04-23
20180423014504PD,31504,B13,+37.27450,-121.85123,ER,F181139017,2018-04-23,2018-04-23
20180423014510PD,31510,B13,+37.27453,-121.84930,ER,F181139017,2018-04-23,2018-04-23
20180423014516PD,31516,B13,+37.27456,-121.84739,ER,F181139017,2018-04-23,2018-04-23
20180423014522PD,31522,B13,+37.27480,-121.84561,ER,F181139017,2018-04-23,2018-04-23
20180423014528PD,31528,B13,+37.27551,-121.84396,ER,F181139017,2018-04-23,2018-04-23
20180423014533PD,31532,B13,+37.27612,-121.84303,ER,F181139017,2018-04-23,2018-04-23
20180423014539PD,31539,B13,+37.27681,-121.84201,ER,F181139017,2018-04-23,2018-04-23
20180423014543PD,31543,B13,+37.27703,-121.84167,ER,F181139017,2018-04-23,2018-04-23
20180423014548PD,31548,B13,+37.27751,-121.84095,ER,F181139017,2018-04-23,2018-04-23
20180423014552PD,31552,B13,+37.27803,-121.84018,ER,F181139017,2018-04-23,2018-04-23
20180423014558PD,31558,B13,+37.27893,-121.83880,ER,F181139017,2018-04-23,2018-04-23
20180423014604PD,31564,B13,+37.27991,-121.83728,ER,F181139017,2018-04-23,2018-04-23
20180423014608PD,31568,B13,+37.28059,-121.83624,ER,F181139017,2018-04-23,2018-04-23
20180423014614PD,31574,B13,+37.28171,-121.83484,ER,F181139017,2018-04-23,2018-04-23
20180423014618PD,31578,B13,+37.28260,-121.83426,ER,F181139017,2018-04-23,2018-04-23
20180423014624PD,31584,B13,+37.28390,-121.83400,ER,F181139017,2018-04-23,2018-04-23
20180423014628PD,31588,B13,+37.28484,-121.83403,ER,F181139017,2018-04-23,2018-04-23
20180423014634PD,31594,B13,+37.28638,-121.83408,ER,F181139017,2018-04-23,2018-04-23
20180423014640PD,31600,B13,+37.28799,-121.83414,ER,F181139017,2018-04-23,2018-04-23
20180423014644PD,31604,B13,+37.28907,-121.83417,ER,F181139017,2018-04-23,2018-04-23
20180423014650PD,31610,B13,+37.29068,-121.83421,ER,F181139017,2018-04-23,2018-04-23
20180423014654PD,31614,B13,+37.29169,-121.83417,ER,F181139017,2018-04-23,2018-04-23
20180423014700PD,31620,B13,+37.29289,-121.83370,ER,F181139017,2018-04-23,2018-04-23
20180423014706PD,31626,B13,+37.29362,-121.83303,ER,F181139017,2018-04-23,2018-04-23
20180423014712PD,31632,B13,+37.29441,-121.83193,ER,F181139017,2018-04-23,2018-04-23
20180423014718PD,31638,B13,+37.29531,-121.83052,ER,F181139017,2018-04-23,2018-04-23
20180423014722PD,31642,B13,+37.29594,-121.82955,ER,F181139017,2018-04-23,2018-04-23
20180423014728PD,31648,B13,+37.29688,-121.82809,ER,F181139017,2018-04-23,2018-04-23
20180423014734PD,31654,B13,+37.29772,-121.82644,ER,F181139017,2018-04-23,2018-04-23
20180423014740PD,31660,B13,+37.29843,-121.82464,ER,F181139017,2018-04-23,2018-04-23
20180423014746PD,31666,B13,+37.29913,-121.82296,ER,F181139017,2018-04-23,2018-04-23
20180423014752PD,31672,B13,+37.29991,-121.82160,ER,F181139017,2018-04-23,2018-04-23
20180423014757PD,31677,B13,+37.30039,-121.82087,ER,F181139017,2018-04-23,2018-04-23
20180423014801PD,31681,B13,+37.30087,-121.82019,ER,F181139017,2018-04-23,2018-04-23
20180423014805PD,31685,B13,+37.30141,-121.81939,ER,F181139017,2018-04-23,2018-04-23
20180423014809PD,31689,B13,+37.30191,-121.81861,ER,F181139017,2018-04-23,2018-04-23
20180423014815PD,31695,B13,+37.30241,-121.81780,ER,F181139017,2018-04-23,2018-04-23
20180423014820PD,31700,B13,+37.30292,-121.81704,ER,F181139017,2018-04-23,2018-04-23
20180423014824PD,31704,B13,+37.30342,-121.81627,ER,F181139017,2018-04-23,2018-04-23
20180423014830PD,31710,B13,+37.30427,-121.81498,ER,F181139017,2018-04-23,2018-04-23
20180423014836PD,31716,B13,+37.30518,-121.81360,ER,F181139017,2018-04-23,2018-04-23
20180423014842PD,31722,B13,+37.30604,-121.81222,ER,F181139017,2018-04-23,2018-04-23
20180423014846PD,31726,B13,+37.30663,-121.81138,ER,F181139017,2018-04-23,2018-04-23
20180423014852PD,31732,B13,+37.30761,-121.81025,ER,F181139017,2018-04-23,2018-04-23
20180423014856PD,31736,B13,+37.30834,-121.80960,ER,F181139017,2018-04-23,2018-04-23
20180423014902PD,31742,B13,+37.30953,-121.80884,ER,F181139017,2018-04-23,2018-04-23
20180423014906PD,31746,B13,+37.31031,-121.80847,ER,F181139017,2018-04-23,2018-04-23
20180423014910PD,31750,B13,+37.31097,-121.80818,ER,F181139017,2018-04-23,2018-04-23
20180423014917PD,31757,B13,+37.31150,-121.80754,ER,F181139017,2018-04-23,2018-04-23
20180423014922PD,31762,B13,+37.31164,-121.80665,ER,F181139017,2018-04-23,2018-04-23
20180423014926PD,31766,B13,+37.31179,-121.80576,ER,F181139017,2018-04-23,2018-04-23
20180423014930PD,31770,B13,+37.31197,-121.80480,ER,F181139017,2018-04-23,2018-04-23
20180423014934PD,31774,B13,+37.31214,-121.80383,ER,F181139017,2018-04-23,2018-04-23
20180423014938PD,31778,B13,+37.31226,-121.80285,ER,F181139017,2018-04-23,2018-04-23
20180423014942PD,31782,B13,+37.31241,-121.80187,ER,F181139017,2018-04-23,2018-04-23
20180423014946PD,31786,B13,+37.31256,-121.80088,ER,F181139017,2018-04-23,2018-04-23
20180423014950PD,31790,B13,+37.31271,-121.79989,ER,F181139017,2018-04-23,2018-04-23
20180423014956PD,31796,B13,+37.31293,-121.79840,ER,F181139017,2018-04-23,2018-04-23
20180423015000PD,31800,B13,+37.31307,-121.79743,ER,F181139017,2018-04-23,2018-04-23
20180423015006PD,31806,B13,+37.31327,-121.79598,ER,F181139017,2018-04-23,2018-04-23
20180423015010PD,31810,B13,+37.31339,-121.79505,ER,F181139017,2018-04-23,2018-04-23
20180423015014PD,31814,B13,+37.31353,-121.79411,ER,F181139017,2018-04-23,2018-04-23
20180423015018PD,31818,B13,+37.31367,-121.79319,ER,F181139017,2018-04-23,2018-04-23
20180423015023PD,31823,B13,+37.31379,-121.79223,ER,F181139017,2018-04-23,2018-04-23
20180423015030PD,31830,B13,+37.31372,-121.79144,ER,F181139017,2018-04-23,2018-04-23
20180423015036PD,31836,B13,+37.31323,-121.79078,ER,F181139017,2018-04-23,2018-04-23
20180423015041PD,31841,B13,+37.31287,-121.78991,ER,F181139017,2018-04-23,2018-04-23
20180423015047PD,31847,B13,+37.31237,-121.78882,ER,F181139017,2018-04-23,2018-04-23
20180423015051PD,31851,B13,+37.31190,-121.78822,ER,F181139017,2018-04-23,2018-04-23
20180423015056PD,31856,B13,+37.31140,-121.78746,ER,F181139017,2018-04-23,2018-04-23
20180423015102PD,31862,B13,+37.31092,-121.78668,ER,F181139017,2018-04-23,2018-04-23
20180423015108PD,31868,B13,+37.31043,-121.78592,ER,F181139017,2018-04-23,2018-04-23
20180423015114PD,31874,B13,+37.30994,-121.78499,ER,F181139017,2018-04-23,2018-04-23
20180423015120PD,31880,B13,+37.30965,-121.78401,ER,F181139017,2018-04-23,2018-04-23
20180423015124PD,31884,B13,+37.30956,-121.78359,ER,F181139017,2018-04-23,2018-04-23
20180423015128PD,31888,B13,+37.30970,-121.78329,AR,F181139017,2018-04-23,2018-04-23
20180423151126PD,79886,B13,+37.31753,-121.86213,ER,F181139183,2018-04-23,2018-04-23
20180423151134PD,79894,B13,+37.31753,-121.86213,ER,F181139183,2018-04-23,2018-04-23
20180423151138PD,79898,B13,+37.31753,-121.86213,ER,F181139183,2018-04-23,2018-04-23
20180423151142PD,79902,B13,+37.31753,-121.86213,ER,F181139183,2018-04-23,2018-04-23
20180423151146PD,79906,B13,+37.31753,-121.86213,ER,F181139183,2018-04-23,2018-04-23
