datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180329104809PD,64089,4A10,+37.31700,-121.92540,ER,F180889070,2018-03-29,2018-03-29
20180329104814PD,64097,4A10,+37.31700,-121.92747,ER,F180889070,2018-03-29,2018-03-29
20180329104820PD,64103,4A10,+37.31700,-121.92883,ER,F180889070,2018-03-29,2018-03-29
20180329104826PD,64109,4A10,+37.31707,-121.93022,ER,F180889070,2018-03-29,2018-03-29
20180329104832PD,64115,4A10,+37.31721,-121.93169,ER,F180889070,2018-03-29,2018-03-29
20180329104837PD,64120,4A10,+37.31737,-121.93289,ER,F180889070,2018-03-29,2018-03-29
20180329104841PD,64124,4A10,+37.31749,-121.93396,ER,F180889070,2018-03-29,2018-03-29
20180329104847PD,64130,4A10,+37.31758,-121.93545,ER,F180889070,2018-03-29,2018-03-29
20180329104853PD,64136,4A10,+37.31758,-121.93712,ER,F180889070,2018-03-29,2018-03-29
20180329104859PD,64142,4A10,+37.31758,-121.93875,ER,F180889070,2018-03-29,2018-03-29
20180329104905PD,64148,4A10,+37.31751,-121.94010,ER,F180889070,2018-03-29,2018-03-29
20180329104910PD,64153,4A10,+37.31746,-121.94116,ER,F180889070,2018-03-29,2018-03-29
20180329104916PD,64159,4A10,+37.31734,-121.94249,ER,F180889070,2018-03-29,2018-03-29
20180329104922PD,64165,4A10,+37.31729,-121.94387,ER,F180889070,2018-03-29,2018-03-29
20180329104928PD,64171,4A10,+37.31710,-121.94527,ER,F180889070,2018-03-29,2018-03-29
20180329104934PD,64177,4A10,+37.31696,-121.94670,ER,F180889070,2018-03-29,2018-03-29
20180329104938PD,64181,4A10,+37.31692,-121.94772,ER,F180889070,2018-03-29,2018-03-29
20180329104944PD,64187,4A10,+37.31692,-121.94937,ER,F180889070,2018-03-29,2018-03-29
20180329104949PD,64192,4A10,+37.31692,-121.95091,ER,F180889070,2018-03-29,2018-03-29
20180329104955PD,64198,4A10,+37.31685,-121.95264,ER,F180889070,2018-03-29,2018-03-29
20180329105001PD,64204,4A10,+37.31676,-121.95439,ER,F180889070,2018-03-29,2018-03-29
20180329105007PD,64210,4A10,+37.31662,-121.95621,ER,F180889070,2018-03-29,2018-03-29
20180329105013PD,64216,4A10,+37.31653,-121.95805,ER,F180889070,2018-03-29,2018-03-29
20180329105019PD,64222,4A10,+37.31655,-121.95985,ER,F180889070,2018-03-29,2018-03-29
20180329105025PD,64228,4A10,+37.31658,-121.96174,ER,F180889070,2018-03-29,2018-03-29
20180329105031PD,64234,4A10,+37.31662,-121.96376,ER,F180889070,2018-03-29,2018-03-29
20180329105037PD,64240,4A10,+37.31658,-121.96570,ER,F180889070,2018-03-29,2018-03-29
20180329105043PD,64246,4A10,+37.31651,-121.96772,ER,F180889070,2018-03-29,2018-03-29
20180329105049PD,64252,4A10,+37.31644,-121.96976,ER,F180889070,2018-03-29,2018-03-29
20180329105056PD,64258,4A10,+37.31652,-121.97169,ER,F180889070,2018-03-29,2018-03-29
20180329105101PD,64264,4A10,+37.31683,-121.97353,ER,F180889070,2018-03-29,2018-03-29
20180329105107PD,64270,4A10,+37.31737,-121.97529,ER,F180889070,2018-03-29,2018-03-29
20180329105113PD,64276,4A10,+37.31797,-121.97712,ER,F180889070,2018-03-29,2018-03-29
20180329105119PD,64282,4A10,+37.31821,-121.97902,ER,F180889070,2018-03-29,2018-03-29
20180329105125PD,64288,4A10,+37.31826,-121.98090,ER,F180889070,2018-03-29,2018-03-29
20180329105131PD,64294,4A10,+37.31827,-121.98305,ER,F180889070,2018-03-29,2018-03-29
20180329105137PD,64300,4A10,+37.31827,-121.98530,ER,F180889070,2018-03-29,2018-03-29
20180329105143PD,64306,4A10,+37.31826,-121.98741,ER,F180889070,2018-03-29,2018-03-29
20180329105147PD,64310,4A10,+37.31832,-121.98873,ER,F180889070,2018-03-29,2018-03-29
20180329105153PD,64316,4A10,+37.31864,-121.99050,ER,F180889070,2018-03-29,2018-03-29
20180329105158PD,64321,4A10,+37.31895,-121.99135,ER,F180889070,2018-03-29,2018-03-29
20180329105204PD,64327,4A10,+37.31931,-121.99217,ER,F180889070,2018-03-29,2018-03-29
20180329105211PD,64334,4A10,+37.31968,-121.99285,ER,F180889070,2018-03-29,2018-03-29
20180329105216PD,64339,4A10,+37.31990,-121.99323,ER,F180889070,2018-03-29,2018-03-29
20180329105220PD,64343,4A10,+37.32009,-121.99352,ER,F180889070,2018-03-29,2018-03-29
20180329105225PD,64348,4A10,+37.32032,-121.99391,ER,F180889070,2018-03-29,2018-03-29
20180329105229PD,64352,4A10,+37.32052,-121.99423,ER,F180889070,2018-03-29,2018-03-29
20180329105236PD,64359,4A10,+37.32099,-121.99495,ER,F180889070,2018-03-29,2018-03-29
20180329105244PD,64367,4A10,+37.32143,-121.99527,ER,F180889070,2018-03-29,2018-03-29
20180329105249PD,64372,4A10,+37.32150,-121.99525,ER,F180889070,2018-03-29,2018-03-29
20180329105253PD,64376,4A10,+37.32158,-121.99526,ER,F180889070,2018-03-29,2018-03-29
20180329105258PD,64381,4A10,+37.32195,-121.99530,ER,F180889070,2018-03-29,2018-03-29
20180329105304PD,64387,4A10,+37.32273,-121.99532,ER,F180889070,2018-03-29,2018-03-29
20180329105312PD,64395,4A10,+37.32314,-121.99583,ER,F180889070,2018-03-29,2018-03-29
20180329105319PD,64401,4A10,+37.32310,-121.99682,ER,F180889070,2018-03-29,2018-03-29
20180329105323PD,64406,4A10,+37.32310,-121.99780,ER,F180889070,2018-03-29,2018-03-29
20180329105329PD,64412,4A10,+37.32310,-121.99900,ER,F180889070,2018-03-29,2018-03-29
20180329105335PD,64418,4A10,+37.32315,-122.00008,ER,F180889070,2018-03-29,2018-03-29
20180329105342PD,64425,4A10,+37.32306,-122.00083,ER,F180889070,2018-03-29,2018-03-29
20180329105349PD,64432,4A10,+37.32305,-122.00170,ER,F180889070,2018-03-29,2018-03-29
20180329105355PD,64438,4A10,+37.32306,-122.00257,ER,F180889070,2018-03-29,2018-03-29
20180329105400PD,64443,4A10,+37.32306,-122.00351,ER,F180889070,2018-03-29,2018-03-29
20180329105407PD,64450,4A10,+37.32307,-122.00487,ER,F180889070,2018-03-29,2018-03-29
20180329105412PD,64455,4A10,+37.32306,-122.00584,ER,F180889070,2018-03-29,2018-03-29
20180329105418PD,64461,4A10,+37.32306,-122.00718,ER,F180889070,2018-03-29,2018-03-29
20180329105424PD,64467,4A10,+37.32303,-122.00852,ER,F180889070,2018-03-29,2018-03-29
20180329105431PD,64474,4A10,+37.32300,-122.00992,ER,F180889070,2018-03-29,2018-03-29
20180329105437PD,64480,4A10,+37.32300,-122.01115,ER,F180889070,2018-03-29,2018-03-29
20180329105443PD,64486,4A10,+37.32301,-122.01242,ER,F180889070,2018-03-29,2018-03-29
20180329105449PD,64492,4A10,+37.32299,-122.01344,ER,F180889070,2018-03-29,2018-03-29
20180329105457PD,64500,4A10,+37.32293,-122.01414,ER,F180889070,2018-03-29,2018-03-29
20180329105502PD,64505,4A10,+37.32294,-122.01409,ER,F180889070,2018-03-29,2018-03-29
20180329105506PD,64509,4A10,+37.32294,-122.01408,ER,F180889070,2018-03-29,2018-03-29
20180329105511PD,64514,4A10,+37.32296,-122.01408,ER,F180889070,2018-03-29,2018-03-29
20180329105515PD,64518,4A10,+37.32296,-122.01407,ER,F180889070,2018-03-29,2018-03-29
20180329105520PD,64523,4A10,+37.32296,-122.01405,ER,F180889070,2018-03-29,2018-03-29
20180329105524PD,64527,4A10,+37.32296,-122.01405,ER,F180889070,2018-03-29,2018-03-29
20180329105529PD,64532,4A10,+37.32296,-122.01404,ER,F180889070,2018-03-29,2018-03-29
20180329105533PD,64536,4A10,+37.32298,-122.01404,ER,F180889070,2018-03-29,2018-03-29
20180329105539PD,64541,4A10,+37.32298,-122.01405,ER,F180889070,2018-03-29,2018-03-29
20180329105542PD,64545,4A10,+37.32298,-122.01403,ER,F180889070,2018-03-29,2018-03-29
20180329105547PD,64550,4A10,+37.32298,-122.01402,ER,F180889070,2018-03-29,2018-03-29
20180329105551PD,64554,4A10,+37.32298,-122.01401,ER,F180889070,2018-03-29,2018-03-29
20180329105556PD,64559,4A10,+37.32298,-122.01401,ER,F180889070,2018-03-29,2018-03-29
20180329105601PD,64563,4A10,+37.32298,-122.01401,ER,F180889070,2018-03-29,2018-03-29
20180329105605PD,64568,4A10,+37.32298,-122.01401,ER,F180889070,2018-03-29,2018-03-29
20180329105609PD,64572,4A10,+37.32298,-122.01401,ER,F180889070,2018-03-29,2018-03-29
20180329105614PD,64577,4A10,+37.32298,-122.01401,ER,F180889070,2018-03-29,2018-03-29
20180329105618PD,64581,4A10,+37.32298,-122.01401,ER,F180889070,2018-03-29,2018-03-29
20180329105625PD,64586,4A10,+37.32296,-122.01413,ER,F180889070,2018-03-29,2018-03-29
20180329105628PD,64590,4A10,+37.32273,-122.01432,ER,F180889070,2018-03-29,2018-03-29
20180329105634PD,64596,4A10,+37.32192,-122.01428,ER,F180889070,2018-03-29,2018-03-29
20180329105639PD,64602,4A10,+37.32108,-122.01426,ER,F180889070,2018-03-29,2018-03-29
20180329105645PD,64608,4A10,+37.32021,-122.01425,ER,F180889070,2018-03-29,2018-03-29
20180329105651PD,64614,4A10,+37.31941,-122.01397,ER,F180889070,2018-03-29,2018-03-29
20180329105657PD,64620,4A10,+37.31864,-122.01347,ER,F180889070,2018-03-29,2018-03-29
20180329105703PD,64626,4A10,+37.31780,-122.01321,ER,F180889070,2018-03-29,2018-03-29
20180329105709PD,64632,4A10,+37.31690,-122.01330,ER,F180889070,2018-03-29,2018-03-29
20180329105715PD,64638,4A10,+37.31597,-122.01336,ER,F180889070,2018-03-29,2018-03-29
20180329105721PD,64644,4A10,+37.31500,-122.01334,ER,F180889070,2018-03-29,2018-03-29
20180329105731PD,64650,4A10,+37.31400,-122.01339,ER,F180889070,2018-03-29,2018-03-29
20180329105733PD,64656,4A10,+37.31295,-122.01345,ER,F180889070,2018-03-29,2018-03-29
20180329105739PD,64662,4A10,+37.31192,-122.01348,ER,F180889070,2018-03-29,2018-03-29
20180329105744PD,64667,4A10,+37.31116,-122.01353,ER,F180889070,2018-03-29,2018-03-29
20180329105751PD,64674,4A10,+37.31049,-122.01354,ER,F180889070,2018-03-29,2018-03-29
20180329105756PD,64679,4A10,+37.31010,-122.01364,ER,F180889070,2018-03-29,2018-03-29
20180329105802PD,64685,4A10,+37.30943,-122.01390,ER,F180889070,2018-03-29,2018-03-29
20180329105808PD,64691,4A10,+37.30869,-122.01417,ER,F180889070,2018-03-29,2018-03-29
20180329105814PD,64697,4A10,+37.30796,-122.01445,ER,F180889070,2018-03-29,2018-03-29
20180329105820PD,64703,4A10,+37.30720,-122.01470,ER,F180889070,2018-03-29,2018-03-29
20180329105826PD,64709,4A10,+37.30645,-122.01493,ER,F180889070,2018-03-29,2018-03-29
20180329105832PD,64715,4A10,+37.30570,-122.01508,ER,F180889070,2018-03-29,2018-03-29
20180329105838PD,64721,4A10,+37.30492,-122.01514,ER,F180889070,2018-03-29,2018-03-29
20180329105844PD,64727,4A10,+37.30417,-122.01515,ER,F180889070,2018-03-29,2018-03-29
20180329105850PD,64733,4A10,+37.30352,-122.01514,ER,F180889070,2018-03-29,2018-03-29
20180329105859PD,64742,4A10,+37.30254,-122.01512,ER,F180889070,2018-03-29,2018-03-29
20180329105912PD,64755,4A10,+37.30160,-122.01513,ER,F180889070,2018-03-29,2018-03-29
20180329110412PD,65055,4A10,+37.30112,-122.01524,ER,F180889070,2018-03-29,2018-03-29
