datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20181208092841PS,62921,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092846PS,62926,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092850PS,62930,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092855PS,62934,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092859PS,62939,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092904PS,62944,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092909PS,62949,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092914PS,62954,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092919PS,62959,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092924PS,62964,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092929PS,62969,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092934PS,62974,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092939PS,62979,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092944PS,62984,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092949PS,62989,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092954PS,62994,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208092959PS,62999,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208093004PS,63004,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208093009PS,63009,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208093014PS,63014,B1,+37.33114,-121.90866,ER,F183429072,2018-12-08,2018-12-08
20181208093019PS,63019,B1,+37.33119,-121.90867,ER,F183429072,2018-12-08,2018-12-08
20181208093025PS,63024,B1,+37.33133,-121.90874,ER,F183429072,2018-12-08,2018-12-08
20181208093030PS,63029,B1,+37.33152,-121.90874,ER,F183429072,2018-12-08,2018-12-08
20181208093034PS,63034,B1,+37.33163,-121.90862,ER,F183429072,2018-12-08,2018-12-08
20181208093038PS,63038,B1,+37.33165,-121.90821,ER,F183429072,2018-12-08,2018-12-08
