datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20190414221432PD,18872,B1,+37.33801,-121.89543,ER,F191049230,2019-04-14,2019-04-14
20190414221437PD,18877,B1,+37.33801,-121.89542,ER,F191049230,2019-04-14,2019-04-14
20190414221442PD,18882,B1,+37.33801,-121.89542,ER,F191049230,2019-04-14,2019-04-14
20190414221447PD,18887,B1,+37.33802,-121.89542,ER,F191049230,2019-04-14,2019-04-14
20190414221452PD,18892,B1,+37.33800,-121.89543,ER,F191049230,2019-04-14,2019-04-14
20190414221457PD,18897,B1,+37.33800,-121.89543,ER,F191049230,2019-04-14,2019-04-14
20190414221502PD,18902,B1,+37.33800,-121.89543,ER,F191049230,2019-04-14,2019-04-14
20190414221507PD,18907,B1,+37.33800,-121.89543,ER,F191049230,2019-04-14,2019-04-14
20190414221512PD,18912,B1,+37.33800,-121.89543,ER,F191049230,2019-04-14,2019-04-14
20190414221517PD,18917,B1,+37.33799,-121.89544,ER,F191049230,2019-04-14,2019-04-14
20190414221522PD,18922,B1,+37.33799,-121.89544,ER,F191049230,2019-04-14,2019-04-14
20190414221527PD,18927,B1,+37.33799,-121.89544,ER,F191049230,2019-04-14,2019-04-14
20190414221532PD,18932,B1,+37.33799,-121.89545,ER,F191049230,2019-04-14,2019-04-14
20190414221537PD,18937,B1,+37.33798,-121.89545,ER,F191049230,2019-04-14,2019-04-14
20190414221542PD,18942,B1,+37.33798,-121.89545,ER,F191049230,2019-04-14,2019-04-14
20190414221547PD,18947,B1,+37.33799,-121.89548,ER,F191049230,2019-04-14,2019-04-14
20190414221552PD,18952,B1,+37.33797,-121.89556,ER,F191049230,2019-04-14,2019-04-14
20190414221557PD,18957,B1,+37.33792,-121.89557,ER,F191049230,2019-04-14,2019-04-14
20190414221602PD,18962,B1,+37.33776,-121.89555,ER,F191049230,2019-04-14,2019-04-14
20190414221607PD,18967,B1,+37.33761,-121.89530,ER,F191049230,2019-04-14,2019-04-14
20190414221612PD,18972,B1,+37.33747,-121.89529,ER,F191049230,2019-04-14,2019-04-14
20190414221616PD,18976,B1,+37.33732,-121.89569,ER,F191049230,2019-04-14,2019-04-14
20190414221620PD,18979,B1,+37.33720,-121.89608,ER,F191049230,2019-04-14,2019-04-14
20190414221622PD,18982,B1,+37.33704,-121.89650,ER,F191049230,2019-04-14,2019-04-14
20190414221624PD,18984,B1,+37.33687,-121.89685,ER,F191049230,2019-04-14,2019-04-14
20190414221626PD,18986,B1,+37.33683,-121.89726,ER,F191049230,2019-04-14,2019-04-14
20190414221629PD,18989,B1,+37.33669,-121.89781,ER,F191049230,2019-04-14,2019-04-14
20190414221632PD,18992,B1,+37.33650,-121.89831,ER,F191049230,2019-04-14,2019-04-14
20190414221635PD,18995,B1,+37.33637,-121.89879,ER,F191049230,2019-04-14,2019-04-14
20190414221640PD,18999,B1,+37.33660,-121.89921,ER,F191049230,2019-04-14,2019-04-14
20190414221642PD,19002,B1,+37.33701,-121.89913,ER,F191049230,2019-04-14,2019-04-14
20190414221645PD,19005,B1,+37.33724,-121.89864,ER,F191049230,2019-04-14,2019-04-14
20190414221648PD,19008,B1,+37.33713,-121.89813,ER,F191049230,2019-04-14,2019-04-14
20190414221651PD,19011,B1,+37.33681,-121.89784,ER,F191049230,2019-04-14,2019-04-14
20190414221653PD,19013,B1,+37.33647,-121.89771,ER,F191049230,2019-04-14,2019-04-14
20190414221655PD,19015,B1,+37.33607,-121.89760,ER,F191049230,2019-04-14,2019-04-14
20190414221657PD,19017,B1,+37.33561,-121.89751,ER,F191049230,2019-04-14,2019-04-14
20190414221659PD,19019,B1,+37.33510,-121.89743,ER,F191049230,2019-04-14,2019-04-14
20190414221701PD,19021,B1,+37.33457,-121.89735,ER,F191049230,2019-04-14,2019-04-14
20190414221703PD,19023,B1,+37.33405,-121.89725,ER,F191049230,2019-04-14,2019-04-14
20190414221705PD,19025,B1,+37.33352,-121.89716,ER,F191049230,2019-04-14,2019-04-14
20190414221707PD,19027,B1,+37.33300,-121.89708,ER,F191049230,2019-04-14,2019-04-14
20190414221710PD,19029,B1,+37.33249,-121.89699,ER,F191049230,2019-04-14,2019-04-14
20190414221711PD,19031,B1,+37.33199,-121.89691,ER,F191049230,2019-04-14,2019-04-14
20190414221713PD,19033,B1,+37.33150,-121.89683,ER,F191049230,2019-04-14,2019-04-14
20190414221716PD,19035,B1,+37.33101,-121.89673,ER,F191049230,2019-04-14,2019-04-14
20190414221717PD,19037,B1,+37.33052,-121.89659,ER,F191049230,2019-04-14,2019-04-14
20190414221719PD,19039,B1,+37.33004,-121.89642,ER,F191049230,2019-04-14,2019-04-14
20190414221721PD,19041,B1,+37.32957,-121.89621,ER,F191049230,2019-04-14,2019-04-14
20190414221723PD,19043,B1,+37.32910,-121.89597,ER,F191049230,2019-04-14,2019-04-14
20190414221725PD,19045,B1,+37.32863,-121.89572,ER,F191049230,2019-04-14,2019-04-14
20190414221727PD,19047,B1,+37.32817,-121.89546,ER,F191049230,2019-04-14,2019-04-14
20190414221730PD,19049,B1,+37.32774,-121.89521,ER,F191049230,2019-04-14,2019-04-14
20190414221731PD,19051,B1,+37.32733,-121.89497,ER,F191049230,2019-04-14,2019-04-14
20190414221733PD,19053,B1,+37.32693,-121.89474,ER,F191049230,2019-04-14,2019-04-14
20190414221736PD,19055,B1,+37.32655,-121.89452,ER,F191049230,2019-04-14,2019-04-14
20190414221737PD,19057,B1,+37.32616,-121.89435,ER,F191049230,2019-04-14,2019-04-14
20190414221739PD,19059,B1,+37.32577,-121.89427,ER,F191049230,2019-04-14,2019-04-14
20190414221741PD,19061,B1,+37.32538,-121.89429,ER,F191049230,2019-04-14,2019-04-14
20190414221743PD,19063,B1,+37.32501,-121.89439,ER,F191049230,2019-04-14,2019-04-14
20190414221745PD,19065,B1,+37.32467,-121.89457,ER,F191049230,2019-04-14,2019-04-14
20190414221747PD,19067,B1,+37.32437,-121.89483,ER,F191049230,2019-04-14,2019-04-14
20190414221749PD,19069,B1,+37.32411,-121.89516,ER,F191049230,2019-04-14,2019-04-14
20190414221751PD,19071,B1,+37.32388,-121.89555,ER,F191049230,2019-04-14,2019-04-14
20190414221753PD,19073,B1,+37.32367,-121.89595,ER,F191049230,2019-04-14,2019-04-14
20190414221755PD,19075,B1,+37.32346,-121.89637,ER,F191049230,2019-04-14,2019-04-14
20190414221757PD,19077,B1,+37.32327,-121.89677,ER,F191049230,2019-04-14,2019-04-14
20190414221800PD,19079,B1,+37.32309,-121.89719,ER,F191049230,2019-04-14,2019-04-14
20190414221801PD,19081,B1,+37.32290,-121.89758,ER,F191049230,2019-04-14,2019-04-14
20190414221803PD,19083,B1,+37.32274,-121.89792,ER,F191049230,2019-04-14,2019-04-14
20190414221807PD,19087,B1,+37.32256,-121.89824,AR,F191049230,2019-04-14,2019-04-14
20190414020148PD,32508,B10,+37.31822,-121.94376,ER,F191049018,2019-04-14,2019-04-14
20190414020152PD,32512,B10,+37.31821,-121.94380,ER,F191049018,2019-04-14,2019-04-14
20190414020157PD,32517,B10,+37.31821,-121.94381,ER,F191049018,2019-04-14,2019-04-14
20190414020202PD,32522,B10,+37.31823,-121.94373,ER,F191049018,2019-04-14,2019-04-14
20190414020207PD,32527,B10,+37.31824,-121.94366,ER,F191049018,2019-04-14,2019-04-14
20190414020212PD,32532,B10,+37.31818,-121.94370,ER,F191049018,2019-04-14,2019-04-14
20190414020216PD,32536,B10,+37.31782,-121.94388,ER,F191049018,2019-04-14,2019-04-14
20190414020220PD,32540,B10,+37.31772,-121.94398,ER,F191049018,2019-04-14,2019-04-14
20190414020225PD,32545,B10,+37.31797,-121.94380,ER,F191049018,2019-04-14,2019-04-14
20190414020230PD,32550,B10,+37.31776,-121.94404,ER,F191049018,2019-04-14,2019-04-14
20190414020233PD,32552,B10,+37.31807,-121.94384,ER,F191049018,2019-04-14,2019-04-14
20190414020237PD,32557,B10,+37.31792,-121.94390,ER,F191049018,2019-04-14,2019-04-14
20190414020242PD,32562,B10,+37.31819,-121.94370,ER,F191049018,2019-04-14,2019-04-14
20190414020247PD,32567,B10,+37.31815,-121.94369,ER,F191049018,2019-04-14,2019-04-14
20190414020252PD,32572,B10,+37.31808,-121.94364,ER,F191049018,2019-04-14,2019-04-14
20190414020257PD,32577,B10,+37.31807,-121.94372,ER,F191049018,2019-04-14,2019-04-14
20190414020302PD,32582,B10,+37.31786,-121.94384,ER,F191049018,2019-04-14,2019-04-14
20190414020307PD,32587,B10,+37.31796,-121.94377,ER,F191049018,2019-04-14,2019-04-14
20190414020312PD,32592,B10,+37.31813,-121.94367,ER,F191049018,2019-04-14,2019-04-14
20190414020317PD,32597,B10,+37.31822,-121.94363,ER,F191049018,2019-04-14,2019-04-14
20190414020322PD,32602,B10,+37.31826,-121.94361,ER,F191049018,2019-04-14,2019-04-14
20190414020327PD,32607,B10,+37.31826,-121.94360,ER,F191049018,2019-04-14,2019-04-14
20190414020332PD,32612,B10,+37.31827,-121.94358,ER,F191049018,2019-04-14,2019-04-14
20190414020337PD,32617,B10,+37.31821,-121.94335,ER,F191049018,2019-04-14,2019-04-14
20190414020342PD,32622,B10,+37.31819,-121.94341,ER,F191049018,2019-04-14,2019-04-14
20190414020347PD,32627,B10,+37.31827,-121.94327,ER,F191049018,2019-04-14,2019-04-14
20190414020351PD,32631,B10,+37.31859,-121.94325,ER,F191049018,2019-04-14,2019-04-14
20190414020354PD,32634,B10,+37.31892,-121.94325,ER,F191049018,2019-04-14,2019-04-14
20190414020358PD,32637,B10,+37.31927,-121.94325,ER,F191049018,2019-04-14,2019-04-14
20190414020402PD,32642,B10,+37.31962,-121.94324,ER,F191049018,2019-04-14,2019-04-14
20190414020407PD,32647,B10,+37.31997,-121.94324,ER,F191049018,2019-04-14,2019-04-14
20190414020411PD,32651,B10,+37.32040,-121.94324,ER,F191049018,2019-04-14,2019-04-14
20190414020414PD,32654,B10,+37.32079,-121.94324,ER,F191049018,2019-04-14,2019-04-14
