datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20190306123016PS,73816,B13,+37.26739,-121.86643,ER,F190659120,2019-03-06,2019-03-06
20190306123021PS,73821,B13,+37.26738,-121.86641,ER,F190659120,2019-03-06,2019-03-06
20190306123026PS,73826,B13,+37.26737,-121.86642,ER,F190659120,2019-03-06,2019-03-06
20190306123032PS,73831,B13,+37.26737,-121.86642,ER,F190659120,2019-03-06,2019-03-06
20190306123036PS,73836,B13,+37.26736,-121.86641,ER,F190659120,2019-03-06,2019-03-06
20190306123041PS,73841,B13,+37.26736,-121.86640,ER,F190659120,2019-03-06,2019-03-06
20190306123046PS,73846,B13,+37.26736,-121.86640,ER,F190659120,2019-03-06,2019-03-06
20190306123052PS,73851,B13,+37.26738,-121.86639,ER,F190659120,2019-03-06,2019-03-06
20190306123056PS,73856,B13,+37.26736,-121.86641,ER,F190659120,2019-03-06,2019-03-06
20190306123101PS,73861,B13,+37.26738,-121.86641,ER,F190659120,2019-03-06,2019-03-06
20190306123106PS,73866,B13,+37.26743,-121.86637,ER,F190659120,2019-03-06,2019-03-06
20190306123111PS,73871,B13,+37.26742,-121.86637,ER,F190659120,2019-03-06,2019-03-06
20190306123116PS,73876,B13,+37.26744,-121.86639,ER,F190659120,2019-03-06,2019-03-06
20190306123121PS,73881,B13,+37.26743,-121.86641,ER,F190659120,2019-03-06,2019-03-06
20190306123126PS,73886,B13,+37.26745,-121.86639,ER,F190659120,2019-03-06,2019-03-06
20190306123131PS,73891,B13,+37.26745,-121.86640,ER,F190659120,2019-03-06,2019-03-06
20190306123136PS,73896,B13,+37.26746,-121.86641,ER,F190659120,2019-03-06,2019-03-06
20190306123141PS,73901,B13,+37.26748,-121.86638,ER,F190659120,2019-03-06,2019-03-06
20190306123146PS,73906,B13,+37.26749,-121.86636,ER,F190659120,2019-03-06,2019-03-06
20190306123151PS,73911,B13,+37.26748,-121.86636,ER,F190659120,2019-03-06,2019-03-06
20190306123156PS,73916,B13,+37.26745,-121.86638,ER,F190659120,2019-03-06,2019-03-06
20190306123201PS,73921,B13,+37.26742,-121.86641,ER,F190659120,2019-03-06,2019-03-06
20190306123206PS,73926,B13,+37.26741,-121.86642,ER,F190659120,2019-03-06,2019-03-06
20190306123212PS,73931,B13,+37.26739,-121.86644,ER,F190659120,2019-03-06,2019-03-06
20190306123217PS,73936,B13,+37.26739,-121.86644,ER,F190659120,2019-03-06,2019-03-06
20190306123221PS,73941,B13,+37.26740,-121.86644,ER,F190659120,2019-03-06,2019-03-06
20190306123226PS,73946,B13,+37.26740,-121.86643,ER,F190659120,2019-03-06,2019-03-06
20190306123231PS,73951,B13,+37.26740,-121.86645,ER,F190659120,2019-03-06,2019-03-06
20190306123236PS,73956,B13,+37.26739,-121.86645,ER,F190659120,2019-03-06,2019-03-06
20190306123241PS,73961,B13,+37.26739,-121.86645,ER,F190659120,2019-03-06,2019-03-06
20190306123246PS,73966,B13,+37.26738,-121.86646,ER,F190659120,2019-03-06,2019-03-06
