datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180920070305PD,50585,B1,+37.33875,-121.89486,ER,F182639053,2018-09-20,2018-09-20
20180920070310PD,50590,B1,+37.33875,-121.89486,ER,F182639053,2018-09-20,2018-09-20
20180920070315PD,50595,B1,+37.33875,-121.89486,ER,F182639053,2018-09-20,2018-09-20
20180920070320PD,50600,B1,+37.33875,-121.89487,ER,F182639053,2018-09-20,2018-09-20
20180920070325PD,50605,B1,+37.33875,-121.89487,ER,F182639053,2018-09-20,2018-09-20
20180920070330PD,50610,B1,+37.33875,-121.89487,ER,F182639053,2018-09-20,2018-09-20
20180920070335PD,50615,B1,+37.33875,-121.89487,ER,F182639053,2018-09-20,2018-09-20
20180920070340PD,50620,B1,+37.33875,-121.89487,ER,F182639053,2018-09-20,2018-09-20
20180920070345PD,50625,B1,+37.33875,-121.89487,ER,F182639053,2018-09-20,2018-09-20
20180920070350PD,50630,B1,+37.33875,-121.89487,ER,F182639053,2018-09-20,2018-09-20
20180920070355PD,50635,B1,+37.33875,-121.89487,ER,F182639053,2018-09-20,2018-09-20
20180920070400PD,50640,B1,+37.33875,-121.89487,ER,F182639053,2018-09-20,2018-09-20
20180920070405PD,50645,B1,+37.33875,-121.89487,ER,F182639053,2018-09-20,2018-09-20
20180920070411PD,50650,B1,+37.33875,-121.89487,ER,F182639053,2018-09-20,2018-09-20
20180920070415PD,50655,B1,+37.33875,-121.89487,ER,F182639053,2018-09-20,2018-09-20
20180920070420PD,50660,B1,+37.33875,-121.89488,ER,F182639053,2018-09-20,2018-09-20
20180920070425PD,50665,B1,+37.33875,-121.89488,ER,F182639053,2018-09-20,2018-09-20
20180920070430PD,50670,B1,+37.33875,-121.89488,ER,F182639053,2018-09-20,2018-09-20
20180920070435PD,50675,B1,+37.33876,-121.89489,ER,F182639053,2018-09-20,2018-09-20
20180920070440PD,50680,B1,+37.33880,-121.89482,ER,F182639053,2018-09-20,2018-09-20
20180920070445PD,50685,B1,+37.33881,-121.89472,ER,F182639053,2018-09-20,2018-09-20
20180920070450PD,50690,B1,+37.33875,-121.89459,ER,F182639053,2018-09-20,2018-09-20
20180920070455PD,50695,B1,+37.33854,-121.89445,ER,F182639053,2018-09-20,2018-09-20
20180920070500PD,50700,B1,+37.33834,-121.89456,ER,F182639053,2018-09-20,2018-09-20
20180920070505PD,50705,B1,+37.33822,-121.89482,ER,F182639053,2018-09-20,2018-09-20
20180920070510PD,50710,B1,+37.33819,-121.89488,ER,F182639053,2018-09-20,2018-09-20
20180920070515PD,50715,B1,+37.33819,-121.89488,ER,F182639053,2018-09-20,2018-09-20
20180920070520PD,50720,B1,+37.33818,-121.89489,ER,F182639053,2018-09-20,2018-09-20
20180920070525PD,50725,B1,+37.33807,-121.89512,ER,F182639053,2018-09-20,2018-09-20
20180920070529PD,50729,B1,+37.33789,-121.89548,ER,F182639053,2018-09-20,2018-09-20
20180920070533PD,50733,B1,+37.33773,-121.89584,ER,F182639053,2018-09-20,2018-09-20
20180920070538PD,50737,B1,+37.33767,-121.89597,ER,F182639053,2018-09-20,2018-09-20
20180920070542PD,50742,B1,+37.33766,-121.89598,ER,F182639053,2018-09-20,2018-09-20
20180920070547PD,50747,B1,+37.33766,-121.89597,ER,F182639053,2018-09-20,2018-09-20
20180920070552PD,50752,B1,+37.33766,-121.89597,ER,F182639053,2018-09-20,2018-09-20
20180920070558PD,50757,B1,+37.33766,-121.89597,ER,F182639053,2018-09-20,2018-09-20
20180920070602PD,50762,B1,+37.33766,-121.89597,ER,F182639053,2018-09-20,2018-09-20
