datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180325121935PD,69575,B1,+37.33854,-121.89493,ER,F180849131,2018-03-25,2018-03-25
20180325121939PD,69579,B1,+37.33854,-121.89493,ER,F180849131,2018-03-25,2018-03-25
20180325121944PD,69584,B1,+37.33854,-121.89493,ER,F180849131,2018-03-25,2018-03-25
20180325121948PD,69588,B1,+37.33854,-121.89493,ER,F180849131,2018-03-25,2018-03-25
20180325121953PD,69593,B1,+37.33854,-121.89493,ER,F180849131,2018-03-25,2018-03-25
20180325020555PD,32755,B13,+37.26737,-121.86647,ER,F180849024,2018-03-25,2018-03-25
20180325020600PD,32760,B13,+37.26738,-121.86644,ER,F180849024,2018-03-25,2018-03-25
20180325020604PD,32764,B13,+37.26739,-121.86643,ER,F180849024,2018-03-25,2018-03-25
20180325020609PD,32769,B13,+37.26739,-121.86640,ER,F180849024,2018-03-25,2018-03-25
20180325020613PD,32773,B13,+37.26737,-121.86638,ER,F180849024,2018-03-25,2018-03-25
20180325020618PD,32778,B13,+37.26735,-121.86636,ER,F180849024,2018-03-25,2018-03-25
20180325020622PD,32782,B13,+37.26735,-121.86635,ER,F180849024,2018-03-25,2018-03-25
20180325020627PD,32787,B13,+37.26734,-121.86635,ER,F180849024,2018-03-25,2018-03-25
20180325020631PD,32791,B13,+37.26733,-121.86638,ER,F180849024,2018-03-25,2018-03-25
20180325020636PD,32796,B13,+37.26732,-121.86639,ER,F180849024,2018-03-25,2018-03-25
20180325020640PD,32800,B13,+37.26733,-121.86638,ER,F180849024,2018-03-25,2018-03-25
20180325020645PD,32805,B13,+37.26736,-121.86640,ER,F180849024,2018-03-25,2018-03-25
20180325020649PD,32809,B13,+37.26738,-121.86639,ER,F180849024,2018-03-25,2018-03-25
20180325020654PD,32814,B13,+37.26739,-121.86639,ER,F180849024,2018-03-25,2018-03-25
20180325020658PD,32818,B13,+37.26738,-121.86643,ER,F180849024,2018-03-25,2018-03-25
20180325020703PD,32823,B13,+37.26734,-121.86642,ER,F180849024,2018-03-25,2018-03-25
20180325020707PD,32827,B13,+37.26730,-121.86645,ER,F180849024,2018-03-25,2018-03-25
20180325020712PD,32832,B13,+37.26728,-121.86645,ER,F180849024,2018-03-25,2018-03-25
20180325020716PD,32836,B13,+37.26727,-121.86643,ER,F180849024,2018-03-25,2018-03-25
20180325020721PD,32841,B13,+37.26727,-121.86647,ER,F180849024,2018-03-25,2018-03-25
20180325020725PD,32845,B13,+37.26732,-121.86653,ER,F180849024,2018-03-25,2018-03-25
20180325020730PD,32850,B13,+37.26732,-121.86653,ER,F180849024,2018-03-25,2018-03-25
