datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20190403080036PD,54036,B1,+37.33892,-121.89456,ER,F190939058,2019-04-03,2019-04-03
20190403080040PD,54040,B1,+37.33892,-121.89456,ER,F190939058,2019-04-03,2019-04-03
20190403080045PD,54044,B1,+37.33892,-121.89457,ER,F190939058,2019-04-03,2019-04-03
20190403080049PD,54049,B1,+37.33892,-121.89457,ER,F190939058,2019-04-03,2019-04-03
20190403080054PD,54054,B1,+37.33892,-121.89457,ER,F190939058,2019-04-03,2019-04-03
20190403080100PD,54059,B1,+37.33892,-121.89457,ER,F190939058,2019-04-03,2019-04-03
20190403080104PD,54064,B1,+37.33892,-121.89457,ER,F190939058,2019-04-03,2019-04-03
20190403080109PD,54069,B1,+37.33890,-121.89458,ER,F190939058,2019-04-03,2019-04-03
20190403080114PD,54074,B1,+37.33890,-121.89458,ER,F190939058,2019-04-03,2019-04-03
20190403080120PD,54079,B1,+37.33890,-121.89458,ER,F190939058,2019-04-03,2019-04-03
20190403080124PD,54084,B1,+37.33890,-121.89458,ER,F190939058,2019-04-03,2019-04-03
20190403080129PD,54089,B1,+37.33889,-121.89457,ER,F190939058,2019-04-03,2019-04-03
20190403080134PD,54094,B1,+37.33886,-121.89458,ER,F190939058,2019-04-03,2019-04-03
20190403080140PD,54099,B1,+37.33885,-121.89457,ER,F190939058,2019-04-03,2019-04-03
20190403080145PD,54104,B1,+37.33885,-121.89457,ER,F190939058,2019-04-03,2019-04-03
20190403080150PD,54109,B1,+37.33884,-121.89452,ER,F190939058,2019-04-03,2019-04-03
20190403080154PD,54114,B1,+37.33867,-121.89435,ER,F190939058,2019-04-03,2019-04-03
20190403080159PD,54119,B1,+37.33841,-121.89432,ER,F190939058,2019-04-03,2019-04-03
20190403080204PD,54124,B1,+37.33818,-121.89469,ER,F190939058,2019-04-03,2019-04-03
20190403080208PD,54128,B1,+37.33799,-121.89510,ER,F190939058,2019-04-03,2019-04-03
20190403080212PD,54132,B1,+37.33777,-121.89551,ER,F190939058,2019-04-03,2019-04-03
20190403080215PD,54135,B1,+37.33762,-121.89586,ER,F190939058,2019-04-03,2019-04-03
20190403080218PD,54138,B1,+37.33754,-121.89626,ER,F190939058,2019-04-03,2019-04-03
