datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20181010043723PD,41843,B13,+37.26730,-121.86654,ER,F182839028,2018-10-10,2018-10-10
20181010043728PD,41848,B13,+37.26729,-121.86653,ER,F182839028,2018-10-10,2018-10-10
20181010043733PD,41853,B13,+37.26728,-121.86653,ER,F182839028,2018-10-10,2018-10-10
20181010043738PD,41858,B13,+37.26728,-121.86653,ER,F182839028,2018-10-10,2018-10-10
20181010043743PD,41863,B13,+37.26731,-121.86653,ER,F182839028,2018-10-10,2018-10-10
20181010043748PD,41868,B13,+37.26733,-121.86653,ER,F182839028,2018-10-10,2018-10-10
20181010043753PD,41873,B13,+37.26734,-121.86652,ER,F182839028,2018-10-10,2018-10-10
20181010043758PD,41878,B13,+37.26736,-121.86651,ER,F182839028,2018-10-10,2018-10-10
20181010043803PD,41883,B13,+37.26736,-121.86651,ER,F182839028,2018-10-10,2018-10-10
20181010043808PD,41888,B13,+37.26736,-121.86651,ER,F182839028,2018-10-10,2018-10-10
20181010043813PD,41893,B13,+37.26736,-121.86651,ER,F182839028,2018-10-10,2018-10-10
20181010043818PD,41898,B13,+37.26736,-121.86651,ER,F182839028,2018-10-10,2018-10-10
20181010043823PD,41903,B13,+37.26737,-121.86652,ER,F182839028,2018-10-10,2018-10-10
20181010043827PD,41907,B13,+37.26738,-121.86653,ER,F182839028,2018-10-10,2018-10-10
20181010043832PD,41912,B13,+37.26737,-121.86659,ER,F182839028,2018-10-10,2018-10-10
20181010043837PD,41917,B13,+37.26738,-121.86659,ER,F182839028,2018-10-10,2018-10-10
20181010043842PD,41922,B13,+37.26738,-121.86659,ER,F182839028,2018-10-10,2018-10-10
20181010043847PD,41927,B13,+37.26738,-121.86658,ER,F182839028,2018-10-10,2018-10-10
20181010043852PD,41932,B13,+37.26738,-121.86658,ER,F182839028,2018-10-10,2018-10-10
20181010043857PD,41937,B13,+37.26738,-121.86659,ER,F182839028,2018-10-10,2018-10-10
20181010043902PD,41942,B13,+37.26735,-121.86667,ER,F182839028,2018-10-10,2018-10-10
20181010043907PD,41947,B13,+37.26745,-121.86681,ER,F182839028,2018-10-10,2018-10-10
