datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180823031958PD,37198,B1,+37.33868,-121.89479,ER,F182359026,2018-08-23,2018-08-23
20180823032002PD,37202,B1,+37.33868,-121.89476,ER,F182359026,2018-08-23,2018-08-23
20180823032007PD,37207,B1,+37.33871,-121.89465,ER,F182359026,2018-08-23,2018-08-23
20180823032012PD,37212,B1,+37.33872,-121.89462,ER,F182359026,2018-08-23,2018-08-23
20180823032017PD,37217,B1,+37.33871,-121.89452,ER,F182359026,2018-08-23,2018-08-23
20180823032022PD,37222,B1,+37.33850,-121.89435,ER,F182359026,2018-08-23,2018-08-23
20180823032026PD,37226,B1,+37.33819,-121.89411,ER,F182359026,2018-08-23,2018-08-23
20180823032029PD,37229,B1,+37.33789,-121.89389,ER,F182359026,2018-08-23,2018-08-23
20180823032032PD,37232,B1,+37.33757,-121.89364,ER,F182359026,2018-08-23,2018-08-23
20180823032035PD,37235,B1,+37.33724,-121.89339,ER,F182359026,2018-08-23,2018-08-23
20180823032038PD,37238,B1,+37.33685,-121.89311,ER,F182359026,2018-08-23,2018-08-23
20180823032040PD,37240,B1,+37.33657,-121.89290,ER,F182359026,2018-08-23,2018-08-23
20180823032042PD,37242,B1,+37.33627,-121.89267,ER,F182359026,2018-08-23,2018-08-23
20180823032044PD,37244,B1,+37.33598,-121.89245,ER,F182359026,2018-08-23,2018-08-23
20180823032047PD,37247,B1,+37.33565,-121.89220,ER,F182359026,2018-08-23,2018-08-23
20180823032052PD,37252,B1,+37.33534,-121.89197,ER,F182359026,2018-08-23,2018-08-23
20180823032055PD,37255,B1,+37.33505,-121.89176,ER,F182359026,2018-08-23,2018-08-23
20180823032058PD,37258,B1,+37.33468,-121.89148,ER,F182359026,2018-08-23,2018-08-23
20180823032100PD,37260,B1,+37.33439,-121.89126,ER,F182359026,2018-08-23,2018-08-23
20180823032102PD,37262,B1,+37.33406,-121.89103,ER,F182359026,2018-08-23,2018-08-23
20180823032104PD,37264,B1,+37.33373,-121.89080,ER,F182359026,2018-08-23,2018-08-23
20180823032106PD,37266,B1,+37.33340,-121.89062,ER,F182359026,2018-08-23,2018-08-23
20180823032108PD,37268,B1,+37.33306,-121.89052,ER,F182359026,2018-08-23,2018-08-23
20180823032110PD,37270,B1,+37.33271,-121.89043,ER,F182359026,2018-08-23,2018-08-23
20180823032112PD,37272,B1,+37.33239,-121.89025,ER,F182359026,2018-08-23,2018-08-23
20180823032114PD,37274,B1,+37.33206,-121.89000,ER,F182359026,2018-08-23,2018-08-23
20180823032116PD,37276,B1,+37.33172,-121.88975,ER,F182359026,2018-08-23,2018-08-23
20180823032118PD,37278,B1,+37.33142,-121.88945,ER,F182359026,2018-08-23,2018-08-23
20180823032120PD,37280,B1,+37.33119,-121.88910,ER,F182359026,2018-08-23,2018-08-23
20180823032123PD,37283,B1,+37.33098,-121.88865,ER,F182359026,2018-08-23,2018-08-23
20180823032126PD,37286,B1,+37.33068,-121.88824,ER,F182359026,2018-08-23,2018-08-23
20180823032128PD,37288,B1,+37.33042,-121.88791,ER,F182359026,2018-08-23,2018-08-23
20180823032130PD,37290,B1,+37.33013,-121.88754,ER,F182359026,2018-08-23,2018-08-23
20180823032132PD,37292,B1,+37.32981,-121.88716,ER,F182359026,2018-08-23,2018-08-23
20180823032134PD,37294,B1,+37.32948,-121.88676,ER,F182359026,2018-08-23,2018-08-23
20180823032136PD,37296,B1,+37.32914,-121.88634,ER,F182359026,2018-08-23,2018-08-23
20180823032138PD,37298,B1,+37.32880,-121.88593,ER,F182359026,2018-08-23,2018-08-23
20180823032141PD,37300,B1,+37.32846,-121.88552,ER,F182359026,2018-08-23,2018-08-23
20180823032142PD,37302,B1,+37.32814,-121.88512,ER,F182359026,2018-08-23,2018-08-23
20180823032145PD,37304,B1,+37.32784,-121.88475,ER,F182359026,2018-08-23,2018-08-23
20180823032146PD,37306,B1,+37.32757,-121.88441,ER,F182359026,2018-08-23,2018-08-23
