datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180630104753PD,64072,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104757PD,64077,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104802PD,64082,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104807PD,64087,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104812PD,64092,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104817PD,64097,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104822PD,64102,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104827PD,64107,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104832PD,64112,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104837PD,64117,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104843PD,64122,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104847PD,64127,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104852PD,64132,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104857PD,64137,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104902PD,64142,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104907PD,64147,B1,+37.33157,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104913PD,64152,B1,+37.33158,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104917PD,64157,B1,+37.33158,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104923PD,64162,B1,+37.33158,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104927PD,64167,B1,+37.33158,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104932PD,64172,B1,+37.33158,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104937PD,64177,B1,+37.33158,-121.90905,ER,F181819090,2018-06-30,2018-06-30
20180630104942PD,64182,B1,+37.33159,-121.90908,ER,F181819090,2018-06-30,2018-06-30
20180630104947PD,64187,B1,+37.33159,-121.90909,ER,F181819090,2018-06-30,2018-06-30
20180630104953PD,64192,B1,+37.33159,-121.90909,ER,F181819090,2018-06-30,2018-06-30
20180630104957PD,64197,B1,+37.33159,-121.90909,ER,F181819090,2018-06-30,2018-06-30
