datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180309175442PS,6882,B13,+37.31826,-121.86042,ER,F180689218,2018-03-09,2018-03-09
20180309175447PS,6887,B13,+37.31826,-121.86042,ER,F180689218,2018-03-09,2018-03-09
20180309175451PS,6891,B13,+37.31826,-121.86042,ER,F180689218,2018-03-09,2018-03-09
20180309175455PS,6895,B13,+37.31826,-121.86043,ER,F180689218,2018-03-09,2018-03-09
20180309175459PS,6899,B13,+37.31823,-121.86050,ER,F180689218,2018-03-09,2018-03-09
20180309175503PS,6903,B13,+37.31824,-121.86054,ER,F180689218,2018-03-09,2018-03-09
20180309175507PS,6907,B13,+37.31817,-121.86055,ER,F180689218,2018-03-09,2018-03-09
20180309175511PS,6911,B13,+37.31803,-121.86060,ER,F180689218,2018-03-09,2018-03-09
20180309175515PS,6915,B13,+37.31786,-121.86047,ER,F180689218,2018-03-09,2018-03-09
20180309175520PS,6919,B13,+37.31770,-121.86029,ER,F180689218,2018-03-09,2018-03-09
20180309175523PS,6923,B13,+37.31764,-121.86024,ER,F180689218,2018-03-09,2018-03-09
20180309175527PS,6927,B13,+37.31764,-121.86024,ER,F180689218,2018-03-09,2018-03-09
20180309175531PS,6931,B13,+37.31764,-121.86024,ER,F180689218,2018-03-09,2018-03-09
20180309175535PS,6935,B13,+37.31764,-121.86024,ER,F180689218,2018-03-09,2018-03-09
20180309175539PS,6939,B13,+37.31764,-121.86024,ER,F180689218,2018-03-09,2018-03-09
20180309175543PS,6943,B13,+37.31764,-121.86024,ER,F180689218,2018-03-09,2018-03-09
20180309175547PS,6947,B13,+37.31763,-121.86023,ER,F180689218,2018-03-09,2018-03-09
20180309175551PS,6951,B13,+37.31760,-121.86020,ER,F180689218,2018-03-09,2018-03-09
20180309175555PS,6955,B13,+37.31752,-121.86015,ER,F180689218,2018-03-09,2018-03-09
20180309175559PS,6959,B13,+37.31737,-121.86010,ER,F180689218,2018-03-09,2018-03-09
20180309175603PS,6963,B13,+37.31717,-121.86031,ER,F180689218,2018-03-09,2018-03-09
20180309175609PS,6969,B13,+37.31666,-121.86107,ER,F180689218,2018-03-09,2018-03-09
