datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180405091246PD,58366,B1,+37.33878,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091251PD,58371,B1,+37.33878,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091256PD,58376,B1,+37.33878,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091301PD,58381,B1,+37.33878,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091305PD,58385,B1,+37.33878,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091310PD,58390,B1,+37.33878,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091314PD,58394,B1,+37.33878,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091319PD,58399,B1,+37.33878,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091324PD,58404,B1,+37.33878,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091329PD,58409,B1,+37.33878,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091333PD,58413,B1,+37.33878,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091338PD,58418,B1,+37.33877,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091342PD,58422,B1,+37.33877,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091347PD,58427,B1,+37.33877,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091351PD,58431,B1,+37.33877,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091356PD,58436,B1,+37.33877,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091400PD,58440,B1,+37.33877,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091405PD,58445,B1,+37.33876,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091409PD,58449,B1,+37.33876,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091414PD,58454,B1,+37.33876,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091418PD,58458,B1,+37.33876,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091423PD,58463,B1,+37.33876,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091427PD,58467,B1,+37.33876,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091432PD,58472,B1,+37.33876,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091436PD,58476,B1,+37.33876,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091441PD,58481,B1,+37.33876,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091445PD,58485,B1,+37.33875,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091450PD,58490,B1,+37.33875,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091454PD,58494,B1,+37.33875,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091459PD,58499,B1,+37.33875,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091503PD,58503,B1,+37.33875,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091508PD,58508,B1,+37.33875,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091512PD,58512,B1,+37.33875,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091517PD,58517,B1,+37.33875,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091521PD,58521,B1,+37.33875,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091526PD,58526,B1,+37.33874,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091530PD,58530,B1,+37.33874,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091535PD,58535,B1,+37.33874,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091540PD,58540,B1,+37.33874,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091544PD,58544,B1,+37.33874,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091549PD,58549,B1,+37.33874,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091558PD,58558,B1,+37.33874,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091602PD,58562,B1,+37.33874,-121.89467,ER,F180959062,2018-04-05,2018-04-05
20180405091607PD,58567,B1,+37.33873,-121.89467,ER,F180959062,2018-04-05,2018-04-05
20180405091611PD,58571,B1,+37.33873,-121.89467,ER,F180959062,2018-04-05,2018-04-05
20180405091616PD,58576,B1,+37.33873,-121.89467,ER,F180959062,2018-04-05,2018-04-05
20180405091620PD,58580,B1,+37.33873,-121.89467,ER,F180959062,2018-04-05,2018-04-05
20180405091625PD,58585,B1,+37.33873,-121.89468,ER,F180959062,2018-04-05,2018-04-05
20180405091629PD,58589,B1,+37.33873,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091634PD,58594,B1,+37.33873,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091638PD,58598,B1,+37.33873,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091643PD,58603,B1,+37.33873,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091647PD,58607,B1,+37.33873,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091652PD,58612,B1,+37.33873,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091656PD,58616,B1,+37.33873,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405091701PD,58621,B1,+37.33873,-121.89469,ER,F180959062,2018-04-05,2018-04-05
20180405135923PD,75563,B1,+37.33878,-121.89474,ER,F180959127,2018-04-05,2018-04-05
20180405135927PD,75567,B1,+37.33878,-121.89474,ER,F180959127,2018-04-05,2018-04-05
20180405135932PD,75572,B1,+37.33878,-121.89474,ER,F180959127,2018-04-05,2018-04-05
20180405135936PD,75576,B1,+37.33878,-121.89475,ER,F180959127,2018-04-05,2018-04-05
20180405135941PD,75581,B1,+37.33880,-121.89469,ER,F180959127,2018-04-05,2018-04-05
20180405135945PD,75585,B1,+37.33880,-121.89469,ER,F180959127,2018-04-05,2018-04-05
20180405135950PD,75590,B1,+37.33880,-121.89467,ER,F180959127,2018-04-05,2018-04-05
20180405135959PD,75599,B1,+37.33902,-121.89463,ER,F180959127,2018-04-05,2018-04-05
20180405140003PD,75603,B1,+37.33932,-121.89483,ER,F180959127,2018-04-05,2018-04-05
20180405140011PD,75611,B1,+37.33991,-121.89537,ER,F180959127,2018-04-05,2018-04-05
20180405140017PD,75617,B1,+37.34047,-121.89592,ER,F180959127,2018-04-05,2018-04-05
20180405140023PD,75623,B1,+37.34098,-121.89657,ER,F180959127,2018-04-05,2018-04-05
20180405140029PD,75629,B1,+37.34144,-121.89733,ER,F180959127,2018-04-05,2018-04-05
20180405140035PD,75635,B1,+37.34198,-121.89822,ER,F180959127,2018-04-05,2018-04-05
20180405140041PD,75641,B1,+37.34233,-121.89928,ER,F180959127,2018-04-05,2018-04-05
20180405140047PD,75647,B1,+37.34217,-121.90025,ER,F180959127,2018-04-05,2018-04-05
20180405140054PD,75654,B1,+37.34183,-121.90095,ER,F180959127,2018-04-05,2018-04-05
20180405140059PD,75659,B1,+37.34174,-121.90116,ER,F180959127,2018-04-05,2018-04-05
20180405140103PD,75663,B1,+37.34155,-121.90119,ER,F180959127,2018-04-05,2018-04-05
20180405140108PD,75668,B1,+37.34129,-121.90099,ER,F180959127,2018-04-05,2018-04-05
20180405140112PD,75672,B1,+37.34108,-121.90084,ER,F180959127,2018-04-05,2018-04-05
20180405140117PD,75677,B1,+37.34093,-121.90070,ER,F180959127,2018-04-05,2018-04-05
20180405140121PD,75681,B1,+37.34093,-121.90055,ER,F180959127,2018-04-05,2018-04-05
20180405140126PD,75686,B1,+37.34099,-121.90038,ER,F180959127,2018-04-05,2018-04-05
20180405140130PD,75690,B1,+37.34101,-121.90030,ER,F180959127,2018-04-05,2018-04-05
20180405140135PD,75695,B1,+37.34105,-121.90016,ER,F180959127,2018-04-05,2018-04-05
20180405140139PD,75699,B1,+37.34107,-121.90002,ER,F180959127,2018-04-05,2018-04-05
20180405140144PD,75704,B1,+37.34107,-121.89991,ER,F180959127,2018-04-05,2018-04-05
20180405140148PD,75708,B1,+37.34108,-121.89988,ER,F180959127,2018-04-05,2018-04-05
20180405140153PD,75713,B1,+37.34108,-121.89988,ER,F180959127,2018-04-05,2018-04-05
20180405140157PD,75717,B1,+37.34108,-121.89987,ER,F180959127,2018-04-05,2018-04-05
20180405140202PD,75722,B1,+37.34108,-121.89987,ER,F180959127,2018-04-05,2018-04-05
20180405140206PD,75726,B1,+37.34108,-121.89987,ER,F180959127,2018-04-05,2018-04-05
20180405140211PD,75731,B1,+37.34108,-121.89987,ER,F180959127,2018-04-05,2018-04-05
20180405140215PD,75735,B1,+37.34110,-121.89984,ER,F180959127,2018-04-05,2018-04-05
20180405140220PD,75740,B1,+37.34114,-121.89973,AR,F180959127,2018-04-05,2018-04-05
20180405235429PD,24868,B1,+37.33877,-121.89485,ER,F180959269,2018-04-05,2018-04-05
20180405235433PD,24873,B1,+37.33877,-121.89485,ER,F180959269,2018-04-05,2018-04-05
20180405235437PD,24877,B1,+37.33877,-121.89485,ER,F180959269,2018-04-05,2018-04-05
20180405235442PD,24881,B1,+37.33877,-121.89485,ER,F180959269,2018-04-05,2018-04-05
20180405235449PD,24889,B1,+37.33877,-121.89486,ER,F180959269,2018-04-05,2018-04-05
20180405235453PD,24893,B1,+37.33877,-121.89486,ER,F180959269,2018-04-05,2018-04-05
20180405235457PD,24897,B1,+37.33877,-121.89486,ER,F180959269,2018-04-05,2018-04-05
20180405235501PD,24901,B1,+37.33876,-121.89486,ER,F180959269,2018-04-05,2018-04-05
20180405235505PD,24905,B1,+37.33876,-121.89486,ER,F180959269,2018-04-05,2018-04-05
20180405235509PD,24909,B1,+37.33876,-121.89486,ER,F180959269,2018-04-05,2018-04-05
20180405235513PD,24913,B1,+37.33876,-121.89486,ER,F180959269,2018-04-05,2018-04-05
