datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180717093238PD,59558,B1,+37.33995,-121.89538,ER,F181989059,2018-07-17,2018-07-17
20180717093241PD,59561,B1,+37.34032,-121.89575,ER,F181989059,2018-07-17,2018-07-17
20180717093243PD,59563,B1,+37.34058,-121.89604,ER,F181989059,2018-07-17,2018-07-17
20180717093245PD,59565,B1,+37.34085,-121.89637,ER,F181989059,2018-07-17,2018-07-17
20180717093247PD,59567,B1,+37.34111,-121.89675,ER,F181989059,2018-07-17,2018-07-17
20180717093249PD,59569,B1,+37.34138,-121.89719,ER,F181989059,2018-07-17,2018-07-17
20180717093251PD,59571,B1,+37.34167,-121.89767,ER,F181989059,2018-07-17,2018-07-17
20180717093253PD,59573,B1,+37.34196,-121.89815,ER,F181989059,2018-07-17,2018-07-17
20180717093255PD,59575,B1,+37.34220,-121.89864,ER,F181989059,2018-07-17,2018-07-17
20180717093257PD,59577,B1,+37.34234,-121.89915,ER,F181989059,2018-07-17,2018-07-17
20180717093259PD,59579,B1,+37.34235,-121.89966,ER,F181989059,2018-07-17,2018-07-17
20180717093301PD,59581,B1,+37.34224,-121.90011,ER,F181989059,2018-07-17,2018-07-17
20180717093303PD,59583,B1,+37.34208,-121.90047,ER,F181989059,2018-07-17,2018-07-17
20180717093306PD,59586,B1,+37.34186,-121.90095,ER,F181989059,2018-07-17,2018-07-17
20180717093309PD,59589,B1,+37.34169,-121.90134,ER,F181989059,2018-07-17,2018-07-17
20180717093312PD,59592,B1,+37.34154,-121.90179,ER,F181989059,2018-07-17,2018-07-17
20180717093314PD,59594,B1,+37.34140,-121.90220,ER,F181989059,2018-07-17,2018-07-17
20180717093316PD,59596,B1,+37.34125,-121.90269,ER,F181989059,2018-07-17,2018-07-17
20180717093318PD,59598,B1,+37.34109,-121.90325,ER,F181989059,2018-07-17,2018-07-17
20180717093320PD,59600,B1,+37.34096,-121.90388,ER,F181989059,2018-07-17,2018-07-17
20180717093323PD,59602,B1,+37.34086,-121.90455,ER,F181989059,2018-07-17,2018-07-17
20180717093324PD,59604,B1,+37.34080,-121.90512,ER,F181989059,2018-07-17,2018-07-17
20180717093326PD,59606,B1,+37.34078,-121.90564,ER,F181989059,2018-07-17,2018-07-17
20180717093328PD,59608,B1,+37.34079,-121.90613,ER,F181989059,2018-07-17,2018-07-17
20180717093330PD,59610,B1,+37.34084,-121.90662,ER,F181989059,2018-07-17,2018-07-17
20180717093332PD,59612,B1,+37.34091,-121.90714,ER,F181989059,2018-07-17,2018-07-17
20180717093334PD,59614,B1,+37.34102,-121.90769,ER,F181989059,2018-07-17,2018-07-17
