datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180112003641PS,31001,B1,+37.33885,-121.89466,ER,F180129010,2018-01-12,2018-01-12
20180112003646PS,31006,B1,+37.33885,-121.89466,ER,F180129010,2018-01-12,2018-01-12
20180112003651PS,31010,B1,+37.33885,-121.89466,ER,F180129010,2018-01-12,2018-01-12
20180112003654PS,31014,B1,+37.33885,-121.89466,ER,F180129010,2018-01-12,2018-01-12
20180112003658PS,31018,B1,+37.33885,-121.89466,ER,F180129010,2018-01-12,2018-01-12
20180112003702PS,31022,B1,+37.33885,-121.89466,ER,F180129010,2018-01-12,2018-01-12
20180112003706PS,31026,B1,+37.33885,-121.89466,ER,F180129010,2018-01-12,2018-01-12
20180112003710PS,31030,B1,+37.33886,-121.89466,ER,F180129010,2018-01-12,2018-01-12
20180112003714PS,31034,B1,+37.33887,-121.89466,ER,F180129010,2018-01-12,2018-01-12
20180112003718PS,31038,B1,+37.33887,-121.89466,ER,F180129010,2018-01-12,2018-01-12
20180112003722PS,31042,B1,+37.33887,-121.89466,ER,F180129010,2018-01-12,2018-01-12
20180112003726PS,31046,B1,+37.33889,-121.89462,ER,F180129010,2018-01-12,2018-01-12
20180112003730PS,31050,B1,+37.33886,-121.89456,ER,F180129010,2018-01-12,2018-01-12
20180112003734PS,31054,B1,+37.33877,-121.89449,ER,F180129010,2018-01-12,2018-01-12
20180112003738PS,31058,B1,+37.33871,-121.89446,ER,F180129010,2018-01-12,2018-01-12
20180112003742PS,31062,B1,+37.33854,-121.89432,ER,F180129010,2018-01-12,2018-01-12
20180112003748PS,31068,B1,+37.33789,-121.89390,ER,F180129010,2018-01-12,2018-01-12
20180112003752PS,31072,B1,+37.33728,-121.89345,ER,F180129010,2018-01-12,2018-01-12
20180112003758PS,31078,B1,+37.33619,-121.89263,ER,F180129010,2018-01-12,2018-01-12
20180112003803PS,31083,B1,+37.33555,-121.89216,ER,F180129010,2018-01-12,2018-01-12
20180112003807PS,31087,B1,+37.33527,-121.89197,ER,F180129010,2018-01-12,2018-01-12
20180112003812PS,31092,B1,+37.33461,-121.89148,ER,F180129010,2018-01-12,2018-01-12
20180112003818PS,31098,B1,+37.33360,-121.89080,ER,F180129010,2018-01-12,2018-01-12
20180112003825PS,31105,B1,+37.33254,-121.89045,ER,F180129010,2018-01-12,2018-01-12
20180112003830PS,31110,B1,+37.33185,-121.88992,ER,F180129010,2018-01-12,2018-01-12
20180112003835PS,31115,B1,+37.33123,-121.88936,ER,F180129010,2018-01-12,2018-01-12
20180112003841PS,31121,B1,+37.33087,-121.88850,ER,F180129010,2018-01-12,2018-01-12
20180112003847PS,31127,B1,+37.33028,-121.88772,ER,F180129010,2018-01-12,2018-01-12
20180112003851PS,31131,B1,+37.32977,-121.88712,ER,F180129010,2018-01-12,2018-01-12
20180112003855PS,31135,B1,+37.32922,-121.88646,ER,F180129010,2018-01-12,2018-01-12
20180112003859PS,31139,B1,+37.32863,-121.88572,ER,F180129010,2018-01-12,2018-01-12
20180112003905PS,31145,B1,+37.32763,-121.88451,ER,F180129010,2018-01-12,2018-01-12
20180112003911PS,31149,B1,+37.32688,-121.88369,ER,F180129010,2018-01-12,2018-01-12
20180112003913PS,31153,B1,+37.32601,-121.88301,ER,F180129010,2018-01-12,2018-01-12
20180112003917PS,31157,B1,+37.32510,-121.88235,ER,F180129010,2018-01-12,2018-01-12
20180112003921PS,31161,B1,+37.32442,-121.88186,ER,F180129010,2018-01-12,2018-01-12
20180112003927PS,31167,B1,+37.32382,-121.88141,ER,F180129010,2018-01-12,2018-01-12
20180112003932PS,31172,B1,+37.32318,-121.88080,ER,F180129010,2018-01-12,2018-01-12
20180112003938PS,31178,B1,+37.32231,-121.87994,ER,F180129010,2018-01-12,2018-01-12
20180112003942PS,31182,B1,+37.32159,-121.87922,ER,F180129010,2018-01-12,2018-01-12
20180112003946PS,31186,B1,+37.32082,-121.87846,ER,F180129010,2018-01-12,2018-01-12
20180112003952PS,31192,B1,+37.31965,-121.87730,ER,F180129010,2018-01-12,2018-01-12
