datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20181109090407PS,61447,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090412PS,61452,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090417PS,61457,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090422PS,61462,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090427PS,61467,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090432PS,61472,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090437PS,61477,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090442PS,61482,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090447PS,61487,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090452PS,61492,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090457PS,61497,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090502PS,61502,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090508PS,61507,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090512PS,61512,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090517PS,61517,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090522PS,61522,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090528PS,61527,B1,+37.33870,-121.89476,ER,F183139076,2018-11-09,2018-11-09
20181109090532PS,61532,B1,+37.33870,-121.89473,ER,F183139076,2018-11-09,2018-11-09
20181109090537PS,61537,B1,+37.33873,-121.89466,ER,F183139076,2018-11-09,2018-11-09
20181109090542PS,61542,B1,+37.33861,-121.89448,ER,F183139076,2018-11-09,2018-11-09
20181109090547PS,61547,B1,+37.33831,-121.89445,ER,F183139076,2018-11-09,2018-11-09
20181109090551PS,61551,B1,+37.33810,-121.89485,ER,F183139076,2018-11-09,2018-11-09
20181109090556PS,61556,B1,+37.33792,-121.89523,ER,F183139076,2018-11-09,2018-11-09
20181109090559PS,61559,B1,+37.33773,-121.89567,ER,F183139076,2018-11-09,2018-11-09
