datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20190421174028PD,2428,B13,+37.26758,-121.86652,ER,F191119187,2019-04-21,2019-04-21
20190421174033PD,2433,B13,+37.26726,-121.86634,ER,F191119187,2019-04-21,2019-04-21
20190421174037PD,2437,B13,+37.26723,-121.86637,ER,F191119187,2019-04-21,2019-04-21
20190421174043PD,2442,B13,+37.26714,-121.86649,ER,F191119187,2019-04-21,2019-04-21
20190421174047PD,2447,B13,+37.26720,-121.86653,ER,F191119187,2019-04-21,2019-04-21
20190421174050PD,2450,B13,+37.26758,-121.86660,ER,F191119187,2019-04-21,2019-04-21
20190421174053PD,2453,B13,+37.26796,-121.86665,ER,F191119187,2019-04-21,2019-04-21
20190421174054PD,2454,B13,+37.26762,-121.86660,ER,F191119187,2019-04-21,2019-04-21
20190421174058PD,2458,B13,+37.26784,-121.86659,ER,F191119187,2019-04-21,2019-04-21
20190421174102PD,2462,B13,+37.26800,-121.86666,ER,F191119187,2019-04-21,2019-04-21
20190421174106PD,2466,B13,+37.26768,-121.86659,ER,F191119187,2019-04-21,2019-04-21
20190421174110PD,2470,B13,+37.26735,-121.86651,ER,F191119187,2019-04-21,2019-04-21
20190421174115PD,2475,B13,+37.26752,-121.86666,ER,F191119187,2019-04-21,2019-04-21
20190421174120PD,2480,B13,+37.26763,-121.86659,ER,F191119187,2019-04-21,2019-04-21
20190421174125PD,2485,B13,+37.26704,-121.86638,ER,F191119187,2019-04-21,2019-04-21
20190421174126PD,2486,B13,+37.26742,-121.86642,ER,F191119187,2019-04-21,2019-04-21
20190421174128PD,2487,B13,+37.26777,-121.86658,ER,F191119187,2019-04-21,2019-04-21
20190421174130PD,2490,B13,+37.26722,-121.86642,ER,F191119187,2019-04-21,2019-04-21
20190421174135PD,2495,B13,+37.26725,-121.86640,ER,F191119187,2019-04-21,2019-04-21
20190421174141PD,2501,B13,+37.26686,-121.86653,ER,F191119187,2019-04-21,2019-04-21
20190421174143PD,2503,B13,+37.26642,-121.86662,ER,F191119187,2019-04-21,2019-04-21
20190421174144PD,2504,B13,+37.26683,-121.86660,ER,F191119187,2019-04-21,2019-04-21
20190421174146PD,2506,B13,+37.26715,-121.86668,ER,F191119187,2019-04-21,2019-04-21
20190421174148PD,2508,B13,+37.26751,-121.86666,ER,F191119187,2019-04-21,2019-04-21
20190421174152PD,2512,B13,+37.26727,-121.86664,ER,F191119187,2019-04-21,2019-04-21
20190421174157PD,2517,B13,+37.26703,-121.86682,ER,F191119187,2019-04-21,2019-04-21
20190421174159PD,2519,B13,+37.26734,-121.86656,ER,F191119187,2019-04-21,2019-04-21
20190421174204PD,2524,B13,+37.26722,-121.86657,ER,F191119187,2019-04-21,2019-04-21
