datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20190130060704PS,50824,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060709PS,50829,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060714PS,50834,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060720PS,50839,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060724PS,50844,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060729PS,50849,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060734PS,50854,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060740PS,50859,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060745PS,50864,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060750PS,50869,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060755PS,50874,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060800PS,50879,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060804PS,50884,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060809PS,50889,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060814PS,50894,B1,+37.33874,-121.89479,ER,F190309035,2019-01-30,2019-01-30
20190130060820PS,50899,B1,+37.33876,-121.89476,ER,F190309035,2019-01-30,2019-01-30
20190130060825PS,50904,B1,+37.33878,-121.89468,ER,F190309035,2019-01-30,2019-01-30
20190130060830PS,50909,B1,+37.33877,-121.89461,ER,F190309035,2019-01-30,2019-01-30
20190130060835PS,50914,B1,+37.33858,-121.89445,ER,F190309035,2019-01-30,2019-01-30
20190130060840PS,50919,B1,+37.33826,-121.89463,ER,F190309035,2019-01-30,2019-01-30
20190130060843PS,50922,B1,+37.33807,-121.89502,ER,F190309035,2019-01-30,2019-01-30
20190130060845PS,50925,B1,+37.33786,-121.89547,ER,F190309035,2019-01-30,2019-01-30
20190130060848PS,50928,B1,+37.33768,-121.89592,ER,F190309035,2019-01-30,2019-01-30
20190130060851PS,50931,B1,+37.33758,-121.89636,ER,F190309035,2019-01-30,2019-01-30
20190130060855PS,50934,B1,+37.33750,-121.89674,ER,F190309035,2019-01-30,2019-01-30
20190130060858PS,50938,B1,+37.33737,-121.89719,ER,F190309035,2019-01-30,2019-01-30
20190130060901PS,50941,B1,+37.33720,-121.89762,ER,F190309035,2019-01-30,2019-01-30
20190130060905PS,50944,B1,+37.33704,-121.89804,ER,F190309035,2019-01-30,2019-01-30
20190130060907PS,50947,B1,+37.33692,-121.89845,ER,F190309035,2019-01-30,2019-01-30
20190130060911PS,50951,B1,+37.33712,-121.89882,ER,F190309035,2019-01-30,2019-01-30
20190130060915PS,50955,B1,+37.33747,-121.89868,ER,F190309035,2019-01-30,2019-01-30
20190130060920PS,50959,B1,+37.33745,-121.89820,ER,F190309035,2019-01-30,2019-01-30
20190130060922PS,50962,B1,+37.33714,-121.89799,ER,F190309035,2019-01-30,2019-01-30
20190130060925PS,50965,B1,+37.33675,-121.89782,ER,F190309035,2019-01-30,2019-01-30
20190130060928PS,50967,B1,+37.33644,-121.89772,ER,F190309035,2019-01-30,2019-01-30
20190130060930PS,50969,B1,+37.33610,-121.89764,ER,F190309035,2019-01-30,2019-01-30
20190130060931PS,50971,B1,+37.33573,-121.89757,ER,F190309035,2019-01-30,2019-01-30
20190130060933PS,50973,B1,+37.33532,-121.89749,ER,F190309035,2019-01-30,2019-01-30
20190130060935PS,50975,B1,+37.33489,-121.89742,ER,F190309035,2019-01-30,2019-01-30
20190130060937PS,50977,B1,+37.33443,-121.89734,ER,F190309035,2019-01-30,2019-01-30
20190130060939PS,50979,B1,+37.33395,-121.89726,ER,F190309035,2019-01-30,2019-01-30
20190130060941PS,50981,B1,+37.33345,-121.89717,ER,F190309035,2019-01-30,2019-01-30
20190130060944PS,50983,B1,+37.33296,-121.89709,ER,F190309035,2019-01-30,2019-01-30
20190130060945PS,50985,B1,+37.33247,-121.89701,ER,F190309035,2019-01-30,2019-01-30
20190130060947PS,50987,B1,+37.33199,-121.89693,ER,F190309035,2019-01-30,2019-01-30
20190130060949PS,50989,B1,+37.33150,-121.89685,ER,F190309035,2019-01-30,2019-01-30
20190130060951PS,50991,B1,+37.33102,-121.89674,ER,F190309035,2019-01-30,2019-01-30
20190130060953PS,50993,B1,+37.33054,-121.89662,ER,F190309035,2019-01-30,2019-01-30
20190130060955PS,50995,B1,+37.33007,-121.89645,ER,F190309035,2019-01-30,2019-01-30
20190130060957PS,50997,B1,+37.32960,-121.89625,ER,F190309035,2019-01-30,2019-01-30
20190130061000PS,50999,B1,+37.32915,-121.89601,ER,F190309035,2019-01-30,2019-01-30
20190130061002PS,51001,B1,+37.32869,-121.89577,ER,F190309035,2019-01-30,2019-01-30
20190130061003PS,51003,B1,+37.32824,-121.89551,ER,F190309035,2019-01-30,2019-01-30
20190130061005PS,51005,B1,+37.32780,-121.89525,ER,F190309035,2019-01-30,2019-01-30
20190130061007PS,51007,B1,+37.32737,-121.89500,ER,F190309035,2019-01-30,2019-01-30
20190130061009PS,51009,B1,+37.32696,-121.89476,ER,F190309035,2019-01-30,2019-01-30
20190130061011PS,51011,B1,+37.32656,-121.89454,ER,F190309035,2019-01-30,2019-01-30
20190130061013PS,51013,B1,+37.32617,-121.89437,ER,F190309035,2019-01-30,2019-01-30
20190130061016PS,51015,B1,+37.32576,-121.89431,ER,F190309035,2019-01-30,2019-01-30
20190130061017PS,51017,B1,+37.32536,-121.89433,ER,F190309035,2019-01-30,2019-01-30
20190130061019PS,51019,B1,+37.32496,-121.89444,ER,F190309035,2019-01-30,2019-01-30
20190130061022PS,51021,B1,+37.32460,-121.89465,ER,F190309035,2019-01-30,2019-01-30
20190130061024PS,51023,B1,+37.32431,-121.89492,ER,F190309035,2019-01-30,2019-01-30
20190130061026PS,51025,B1,+37.32407,-121.89523,ER,F190309035,2019-01-30,2019-01-30
20190130061027PS,51027,B1,+37.32386,-121.89558,ER,F190309035,2019-01-30,2019-01-30
20190130061029PS,51029,B1,+37.32365,-121.89597,ER,F190309035,2019-01-30,2019-01-30
20190130061031PS,51031,B1,+37.32344,-121.89639,ER,F190309035,2019-01-30,2019-01-30
20190130061033PS,51033,B1,+37.32323,-121.89683,ER,F190309035,2019-01-30,2019-01-30
20190130061036PS,51035,B1,+37.32301,-121.89730,ER,F190309035,2019-01-30,2019-01-30
20190130061037PS,51037,B1,+37.32279,-121.89779,ER,F190309035,2019-01-30,2019-01-30
20190130061039PS,51039,B1,+37.32256,-121.89829,ER,F190309035,2019-01-30,2019-01-30
20190130061041PS,51041,B1,+37.32229,-121.89878,ER,F190309035,2019-01-30,2019-01-30
20190130061043PS,51043,B1,+37.32200,-121.89926,ER,F190309035,2019-01-30,2019-01-30
20190130061045PS,51045,B1,+37.32168,-121.89971,ER,F190309035,2019-01-30,2019-01-30
20190130061047PS,51047,B1,+37.32133,-121.90015,ER,F190309035,2019-01-30,2019-01-30
20190130061049PS,51049,B1,+37.32096,-121.90056,ER,F190309035,2019-01-30,2019-01-30
20190130061051PS,51051,B1,+37.32054,-121.90093,ER,F190309035,2019-01-30,2019-01-30
20190130061053PS,51053,B1,+37.32011,-121.90130,ER,F190309035,2019-01-30,2019-01-30
20190130061055PS,51055,B1,+37.31964,-121.90167,ER,F190309035,2019-01-30,2019-01-30
20190130061057PS,51057,B1,+37.31917,-121.90205,ER,F190309035,2019-01-30,2019-01-30
20190130061059PS,51059,B1,+37.31871,-121.90249,ER,F190309035,2019-01-30,2019-01-30
20190130061101PS,51061,B1,+37.31828,-121.90297,ER,F190309035,2019-01-30,2019-01-30
20190130061103PS,51063,B1,+37.31789,-121.90351,ER,F190309035,2019-01-30,2019-01-30
20190130061105PS,51065,B1,+37.31753,-121.90407,ER,F190309035,2019-01-30,2019-01-30
20190130061107PS,51067,B1,+37.31721,-121.90466,ER,F190309035,2019-01-30,2019-01-30
20190130061109PS,51069,B1,+37.31693,-121.90526,ER,F190309035,2019-01-30,2019-01-30
20190130061111PS,51071,B1,+37.31666,-121.90585,ER,F190309035,2019-01-30,2019-01-30
20190130061113PS,51073,B1,+37.31638,-121.90644,ER,F190309035,2019-01-30,2019-01-30
20190130061115PS,51075,B1,+37.31611,-121.90703,ER,F190309035,2019-01-30,2019-01-30
20190130061118PS,51077,B1,+37.31583,-121.90762,ER,F190309035,2019-01-30,2019-01-30
