datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180128064327PS,53007,B1,+37.33870,-121.89493,ER,F180289050,2018-01-28,2018-01-28
20180128064331PS,53011,B1,+37.33870,-121.89493,ER,F180289050,2018-01-28,2018-01-28
20180128064335PS,53015,B1,+37.33870,-121.89493,ER,F180289050,2018-01-28,2018-01-28
20180128064339PS,53019,B1,+37.33870,-121.89493,ER,F180289050,2018-01-28,2018-01-28
20180128064343PS,53023,B1,+37.33870,-121.89493,ER,F180289050,2018-01-28,2018-01-28
20180128064348PS,53028,B1,+37.33870,-121.89493,ER,F180289050,2018-01-28,2018-01-28
20180128064352PS,53032,B1,+37.33870,-121.89493,ER,F180289050,2018-01-28,2018-01-28
20180128064356PS,53036,B1,+37.33870,-121.89493,ER,F180289050,2018-01-28,2018-01-28
20180128064401PS,53041,B1,+37.33870,-121.89493,ER,F180289050,2018-01-28,2018-01-28
20180128064405PS,53045,B1,+37.33871,-121.89494,ER,F180289050,2018-01-28,2018-01-28
20180128064409PS,53049,B1,+37.33871,-121.89494,ER,F180289050,2018-01-28,2018-01-28
20180128064413PS,53053,B1,+37.33872,-121.89493,ER,F180289050,2018-01-28,2018-01-28
20180128064417PS,53057,B1,+37.33873,-121.89488,ER,F180289050,2018-01-28,2018-01-28
20180128064422PS,53062,B1,+37.33874,-121.89483,ER,F180289050,2018-01-28,2018-01-28
20180128064426PS,53066,B1,+37.33874,-121.89483,ER,F180289050,2018-01-28,2018-01-28
20180128064430PS,53070,B1,+37.33874,-121.89483,ER,F180289050,2018-01-28,2018-01-28
20180128064435PS,53075,B1,+37.33874,-121.89483,ER,F180289050,2018-01-28,2018-01-28
20180128064439PS,53079,B1,+37.33874,-121.89483,ER,F180289050,2018-01-28,2018-01-28
20180128064444PS,53084,B1,+37.33874,-121.89483,ER,F180289050,2018-01-28,2018-01-28
20180128064448PS,53088,B1,+37.33874,-121.89482,ER,F180289050,2018-01-28,2018-01-28
20180128064453PS,53093,B1,+37.33875,-121.89467,ER,F180289050,2018-01-28,2018-01-28
20180128064458PS,53098,B1,+37.33852,-121.89443,ER,F180289050,2018-01-28,2018-01-28
20180128064504PS,53104,B1,+37.33796,-121.89400,ER,F180289050,2018-01-28,2018-01-28
20180128064510PS,53110,B1,+37.33734,-121.89353,ER,F180289050,2018-01-28,2018-01-28
20180128064516PS,53116,B1,+37.33662,-121.89299,ER,F180289050,2018-01-28,2018-01-28
20180128064522PS,53122,B1,+37.33589,-121.89244,ER,F180289050,2018-01-28,2018-01-28
20180128064530PS,53130,B1,+37.33532,-121.89202,ER,F180289050,2018-01-28,2018-01-28
20180128064536PS,53136,B1,+37.33471,-121.89158,ER,F180289050,2018-01-28,2018-01-28
