datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180930222318PD,19398,B13,+37.26740,-121.86643,ER,F182739211,2018-09-30,2018-09-30
20180930222323PD,19403,B13,+37.26740,-121.86643,ER,F182739211,2018-09-30,2018-09-30
20180930222328PD,19408,B13,+37.26740,-121.86643,ER,F182739211,2018-09-30,2018-09-30
20180930222333PD,19413,B13,+37.26740,-121.86643,ER,F182739211,2018-09-30,2018-09-30
20180930222338PD,19418,B13,+37.26739,-121.86650,ER,F182739211,2018-09-30,2018-09-30
20180930222343PD,19423,B13,+37.26736,-121.86656,ER,F182739211,2018-09-30,2018-09-30
20180930222348PD,19428,B13,+37.26736,-121.86656,ER,F182739211,2018-09-30,2018-09-30
20180930222353PD,19433,B13,+37.26735,-121.86656,ER,F182739211,2018-09-30,2018-09-30
20180930222358PD,19438,B13,+37.26732,-121.86663,ER,F182739211,2018-09-30,2018-09-30
20180930222403PD,19443,B13,+37.26733,-121.86674,ER,F182739211,2018-09-30,2018-09-30
20180930222408PD,19448,B13,+37.26759,-121.86686,ER,F182739211,2018-09-30,2018-09-30
20180930222412PD,19451,B13,+37.26789,-121.86699,ER,F182739211,2018-09-30,2018-09-30
20180930222414PD,19454,B13,+37.26826,-121.86717,ER,F182739211,2018-09-30,2018-09-30
20180930222417PD,19457,B13,+37.26867,-121.86737,ER,F182739211,2018-09-30,2018-09-30
20180930222419PD,19459,B13,+37.26897,-121.86750,ER,F182739211,2018-09-30,2018-09-30
20180930222421PD,19461,B13,+37.26928,-121.86764,ER,F182739211,2018-09-30,2018-09-30
20180930222423PD,19463,B13,+37.26959,-121.86778,ER,F182739211,2018-09-30,2018-09-30
20180930222426PD,19465,B13,+37.26990,-121.86792,ER,F182739211,2018-09-30,2018-09-30
20180930222427PD,19467,B13,+37.27020,-121.86805,ER,F182739211,2018-09-30,2018-09-30
20180930222429PD,19469,B13,+37.27051,-121.86819,ER,F182739211,2018-09-30,2018-09-30
20180930222431PD,19471,B13,+37.27082,-121.86833,ER,F182739211,2018-09-30,2018-09-30
20180930222433PD,19473,B13,+37.27114,-121.86846,ER,F182739211,2018-09-30,2018-09-30
20180930222435PD,19475,B13,+37.27144,-121.86859,ER,F182739211,2018-09-30,2018-09-30
20180930222437PD,19477,B13,+37.27175,-121.86874,ER,F182739211,2018-09-30,2018-09-30
20180930222439PD,19479,B13,+37.27207,-121.86888,ER,F182739211,2018-09-30,2018-09-30
20180930222441PD,19481,B13,+37.27239,-121.86902,ER,F182739211,2018-09-30,2018-09-30
20180930222443PD,19483,B13,+37.27271,-121.86917,ER,F182739211,2018-09-30,2018-09-30
20180930222446PD,19485,B13,+37.27303,-121.86932,ER,F182739211,2018-09-30,2018-09-30
