datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180201134337PS,78217,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134343PS,78223,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134348PS,78228,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134353PS,78233,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134357PS,78237,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134401PS,78241,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134405PS,78245,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134409PS,78249,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134414PS,78254,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134419PS,78259,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134423PS,78263,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134427PS,78267,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134431PS,78271,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134435PS,78275,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134439PS,78279,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134443PS,78283,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134447PS,78287,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134451PS,78291,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134455PS,78295,B1,+37.33870,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134500PS,78300,B1,+37.33871,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134505PS,78305,B1,+37.33871,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134509PS,78309,B1,+37.33871,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134513PS,78313,B1,+37.33871,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134518PS,78318,B1,+37.33871,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134522PS,78322,B1,+37.33871,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134527PS,78327,B1,+37.33871,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134531PS,78331,B1,+37.33871,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134535PS,78335,B1,+37.33871,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134541PS,78340,B1,+37.33871,-121.89472,ER,F180329165,2018-02-01,2018-02-01
20180201134545PS,78345,B1,+37.33871,-121.89471,ER,F180329165,2018-02-01,2018-02-01
20180201134549PS,78349,B1,+37.33871,-121.89471,ER,F180329165,2018-02-01,2018-02-01
20180201134554PS,78354,B1,+37.33871,-121.89471,ER,F180329165,2018-02-01,2018-02-01
20180201134558PS,78358,B1,+37.33871,-121.89471,ER,F180329165,2018-02-01,2018-02-01
20180201134602PS,78362,B1,+37.33871,-121.89471,ER,F180329165,2018-02-01,2018-02-01
20180201134606PS,78366,B1,+37.33871,-121.89471,ER,F180329165,2018-02-01,2018-02-01
20180201134610PS,78370,B1,+37.33871,-121.89471,ER,F180329165,2018-02-01,2018-02-01
20180201134614PS,78374,B1,+37.33871,-121.89471,ER,F180329165,2018-02-01,2018-02-01
20180201134618PS,78378,B1,+37.33871,-121.89471,ER,F180329165,2018-02-01,2018-02-01
20180201134623PS,78383,B1,+37.33871,-121.89471,ER,F180329165,2018-02-01,2018-02-01
20180201134627PS,78387,B1,+37.33871,-121.89471,ER,F180329165,2018-02-01,2018-02-01
20180201134632PS,78392,B1,+37.33871,-121.89470,ER,F180329165,2018-02-01,2018-02-01
20180201134636PS,78396,B1,+37.33871,-121.89470,ER,F180329165,2018-02-01,2018-02-01
20180201134640PS,78400,B1,+37.33871,-121.89470,ER,F180329165,2018-02-01,2018-02-01
20180201134644PS,78404,B1,+37.33871,-121.89470,ER,F180329165,2018-02-01,2018-02-01
