datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180302233503PS,27303,B13,+37.26747,-121.86639,ER,F180619228,2018-03-02,2018-03-02
20180302233507PS,27307,B13,+37.26742,-121.86647,ER,F180619228,2018-03-02,2018-03-02
20180302233511PS,27311,B13,+37.26739,-121.86655,ER,F180619228,2018-03-02,2018-03-02
20180302233515PS,27315,B13,+37.26737,-121.86657,ER,F180619228,2018-03-02,2018-03-02
20180302233520PS,27320,B13,+37.26737,-121.86658,ER,F180619228,2018-03-02,2018-03-02
20180302233524PS,27324,B13,+37.26736,-121.86661,ER,F180619228,2018-03-02,2018-03-02
20180302233528PS,27328,B13,+37.26732,-121.86668,ER,F180619228,2018-03-02,2018-03-02
20180302233532PS,27332,B13,+37.26718,-121.86673,ER,F180619228,2018-03-02,2018-03-02
20180302233536PS,27336,B13,+37.26692,-121.86665,ER,F180619228,2018-03-02,2018-03-02
20180302233540PS,27340,B13,+37.26657,-121.86650,ER,F180619228,2018-03-02,2018-03-02
20180302233544PS,27344,B13,+37.26620,-121.86634,ER,F180619228,2018-03-02,2018-03-02
20180302233548PS,27348,B13,+37.26590,-121.86626,ER,F180619228,2018-03-02,2018-03-02
20180302233552PS,27352,B13,+37.26570,-121.86646,ER,F180619228,2018-03-02,2018-03-02
20180302233556PS,27356,B13,+37.26558,-121.86693,ER,F180619228,2018-03-02,2018-03-02
20180302233602PS,27362,B13,+37.26535,-121.86791,ER,F180619228,2018-03-02,2018-03-02
20180302233607PS,27367,B13,+37.26510,-121.86883,ER,F180619228,2018-03-02,2018-03-02
20180302233613PS,27373,B13,+37.26480,-121.86999,ER,F180619228,2018-03-02,2018-03-02
20180302233617PS,27377,B13,+37.26463,-121.87077,ER,F180619228,2018-03-02,2018-03-02
20180302233621PS,27381,B13,+37.26444,-121.87157,ER,F180619228,2018-03-02,2018-03-02
20180302233627PS,27387,B13,+37.26413,-121.87274,ER,F180619228,2018-03-02,2018-03-02
20180302233633PS,27393,B13,+37.26383,-121.87388,ER,F180619228,2018-03-02,2018-03-02
20180302233639PS,27399,B13,+37.26355,-121.87495,ER,F180619228,2018-03-02,2018-03-02
20180302233646PS,27406,B13,+37.26324,-121.87585,ER,F180619228,2018-03-02,2018-03-02
20180302233650PS,27410,B13,+37.26314,-121.87612,ER,F180619228,2018-03-02,2018-03-02
20180302233654PS,27414,B13,+37.26307,-121.87635,ER,F180619228,2018-03-02,2018-03-02
20180302233658PS,27418,B13,+37.26300,-121.87656,ER,F180619228,2018-03-02,2018-03-02
20180302233702PS,27422,B13,+37.26275,-121.87674,ER,F180619228,2018-03-02,2018-03-02
20180302233708PS,27428,B13,+37.26201,-121.87667,ER,F180619228,2018-03-02,2018-03-02
20180302233713PS,27433,B13,+37.26122,-121.87656,ER,F180619228,2018-03-02,2018-03-02
20180302233718PS,27438,B13,+37.26045,-121.87647,ER,F180619228,2018-03-02,2018-03-02
20180302233724PS,27444,B13,+37.25956,-121.87637,ER,F180619228,2018-03-02,2018-03-02
20180302233728PS,27448,B13,+37.25891,-121.87630,ER,F180619228,2018-03-02,2018-03-02
20180302233735PS,27455,B13,+37.25783,-121.87617,ER,F180619228,2018-03-02,2018-03-02
20180302233741PS,27461,B13,+37.25707,-121.87608,ER,F180619228,2018-03-02,2018-03-02
20180302233747PS,27467,B13,+37.25625,-121.87599,ER,F180619228,2018-03-02,2018-03-02
20180302233753PS,27473,B13,+37.25534,-121.87588,ER,F180619228,2018-03-02,2018-03-02
20180302233759PS,27479,B13,+37.25456,-121.87581,ER,F180619228,2018-03-02,2018-03-02
20180302233805PS,27485,B13,+37.25372,-121.87573,ER,F180619228,2018-03-02,2018-03-02
20180302233809PS,27489,B13,+37.25309,-121.87567,ER,F180619228,2018-03-02,2018-03-02
20180302233815PS,27495,B13,+37.25219,-121.87560,ER,F180619228,2018-03-02,2018-03-02
20180302233822PS,27502,B13,+37.25148,-121.87553,ER,F180619228,2018-03-02,2018-03-02
20180302233826PS,27506,B13,+37.25128,-121.87551,ER,F180619228,2018-03-02,2018-03-02
20180302233830PS,27510,B13,+37.25108,-121.87548,ER,F180619228,2018-03-02,2018-03-02
20180302233835PS,27515,B13,+37.25079,-121.87545,ER,F180619228,2018-03-02,2018-03-02
20180302233839PS,27519,B13,+37.25041,-121.87540,ER,F180619228,2018-03-02,2018-03-02
20180302233845PS,27525,B13,+37.24960,-121.87529,ER,F180619228,2018-03-02,2018-03-02
20180302233851PS,27531,B13,+37.24870,-121.87518,ER,F180619228,2018-03-02,2018-03-02
20180302233857PS,27537,B13,+37.24794,-121.87509,ER,F180619228,2018-03-02,2018-03-02
20180302233906PS,27546,B13,+37.24720,-121.87502,ER,F180619228,2018-03-02,2018-03-02
