datetime,utc,veh_id,lat,lon,type,trip_id,date,start_date
20180522185521PD,6921,B1,+37.33865,-121.89475,ER,F181429225,2018-05-22,2018-05-22
20180522185526PD,6926,B1,+37.33865,-121.89475,ER,F181429225,2018-05-22,2018-05-22
20180522185531PD,6931,B1,+37.33865,-121.89475,ER,F181429225,2018-05-22,2018-05-22
20180522185536PD,6936,B1,+37.33865,-121.89475,ER,F181429225,2018-05-22,2018-05-22
20180522185541PD,6941,B1,+37.33865,-121.89475,ER,F181429225,2018-05-22,2018-05-22
20180522185546PD,6946,B1,+37.33865,-121.89475,ER,F181429225,2018-05-22,2018-05-22
20180522185551PD,6951,B1,+37.33865,-121.89475,ER,F181429225,2018-05-22,2018-05-22
20180522185556PD,6956,B1,+37.33865,-121.89475,ER,F181429225,2018-05-22,2018-05-22
20180522185601PD,6961,B1,+37.33865,-121.89475,ER,F181429225,2018-05-22,2018-05-22
20180522185606PD,6966,B1,+37.33865,-121.89475,ER,F181429225,2018-05-22,2018-05-22
20180522185612PD,6971,B1,+37.33865,-121.89475,ER,F181429225,2018-05-22,2018-05-22
20180522185616PD,6976,B1,+37.33865,-121.89475,ER,F181429225,2018-05-22,2018-05-22
20180522185621PD,6981,B1,+37.33865,-121.89471,ER,F181429225,2018-05-22,2018-05-22
20180522185626PD,6986,B1,+37.33868,-121.89463,ER,F181429225,2018-05-22,2018-05-22
20180522185631PD,6991,B1,+37.33868,-121.89462,ER,F181429225,2018-05-22,2018-05-22
20180522185636PD,6996,B1,+37.33868,-121.89461,ER,F181429225,2018-05-22,2018-05-22
20180522185641PD,7001,B1,+37.33868,-121.89461,ER,F181429225,2018-05-22,2018-05-22
20180522185646PD,7006,B1,+37.33867,-121.89460,ER,F181429225,2018-05-22,2018-05-22
20180522185652PD,7011,B1,+37.33867,-121.89458,ER,F181429225,2018-05-22,2018-05-22
20180522185656PD,7016,B1,+37.33872,-121.89445,ER,F181429225,2018-05-22,2018-05-22
20180522185701PD,7021,B1,+37.33862,-121.89426,ER,F181429225,2018-05-22,2018-05-22
20180522185706PD,7026,B1,+37.33831,-121.89410,ER,F181429225,2018-05-22,2018-05-22
20180522185710PD,7030,B1,+37.33791,-121.89390,ER,F181429225,2018-05-22,2018-05-22
20180522185713PD,7033,B1,+37.33753,-121.89363,ER,F181429225,2018-05-22,2018-05-22
20180522185716PD,7036,B1,+37.33713,-121.89335,ER,F181429225,2018-05-22,2018-05-22
20180522185719PD,7039,B1,+37.33677,-121.89306,ER,F181429225,2018-05-22,2018-05-22
20180522185722PD,7042,B1,+37.33641,-121.89276,ER,F181429225,2018-05-22,2018-05-22
20180522185725PD,7045,B1,+37.33608,-121.89249,ER,F181429225,2018-05-22,2018-05-22
20180522185730PD,7049,B1,+37.33578,-121.89226,ER,F181429225,2018-05-22,2018-05-22
20180522185734PD,7054,B1,+37.33559,-121.89213,ER,F181429225,2018-05-22,2018-05-22
20180522185740PD,7059,B1,+37.33543,-121.89216,ER,F181429225,2018-05-22,2018-05-22
20180522185744PD,7063,B1,+37.33523,-121.89254,ER,F181429225,2018-05-22,2018-05-22
20180522185746PD,7066,B1,+37.33503,-121.89296,ER,F181429225,2018-05-22,2018-05-22
20180522185750PD,7069,B1,+37.33480,-121.89340,ER,F181429225,2018-05-22,2018-05-22
20180522185752PD,7072,B1,+37.33457,-121.89390,ER,F181429225,2018-05-22,2018-05-22
20180522185755PD,7075,B1,+37.33433,-121.89441,ER,F181429225,2018-05-22,2018-05-22
20180522185758PD,7077,B1,+37.33416,-121.89476,ER,F181429225,2018-05-22,2018-05-22
20180522185800PD,7079,B1,+37.33401,-121.89512,ER,F181429225,2018-05-22,2018-05-22
20180522185803PD,7082,B1,+37.33378,-121.89562,ER,F181429225,2018-05-22,2018-05-22
20180522185804PD,7084,B1,+37.33361,-121.89597,ER,F181429225,2018-05-22,2018-05-22
20180522185806PD,7086,B1,+37.33345,-121.89636,ER,F181429225,2018-05-22,2018-05-22
20180522185808PD,7088,B1,+37.33326,-121.89674,ER,F181429225,2018-05-22,2018-05-22
20180522185810PD,7090,B1,+37.33309,-121.89714,ER,F181429225,2018-05-22,2018-05-22
20180522185812PD,7092,B1,+37.33291,-121.89757,ER,F181429225,2018-05-22,2018-05-22
20180522185815PD,7094,B1,+37.33271,-121.89799,ER,F181429225,2018-05-22,2018-05-22
20180522185816PD,7096,B1,+37.33251,-121.89840,ER,F181429225,2018-05-22,2018-05-22
20180522185818PD,7098,B1,+37.33232,-121.89879,ER,F181429225,2018-05-22,2018-05-22
20180522185820PD,7100,B1,+37.33216,-121.89917,ER,F181429225,2018-05-22,2018-05-22
20180522185823PD,7103,B1,+37.33206,-121.89974,ER,F181429225,2018-05-22,2018-05-22
20180522185826PD,7106,B1,+37.33204,-121.90028,ER,F181429225,2018-05-22,2018-05-22
20180522185830PD,7109,B1,+37.33202,-121.90075,ER,F181429225,2018-05-22,2018-05-22
20180522185833PD,7113,B1,+37.33197,-121.90120,ER,F181429225,2018-05-22,2018-05-22
20180522185837PD,7117,B1,+37.33169,-121.90131,ER,F181429225,2018-05-22,2018-05-22
20180522185840PD,7120,B1,+37.33136,-121.90125,ER,F181429225,2018-05-22,2018-05-22
20180522185843PD,7123,B1,+37.33097,-121.90121,ER,F181429225,2018-05-22,2018-05-22
20180522185846PD,7126,B1,+37.33055,-121.90116,ER,F181429225,2018-05-22,2018-05-22
20180522185849PD,7129,B1,+37.33018,-121.90113,ER,F181429225,2018-05-22,2018-05-22
20180522185853PD,7133,B1,+37.32977,-121.90109,ER,F181429225,2018-05-22,2018-05-22
20180522185857PD,7137,B1,+37.32944,-121.90106,ER,F181429225,2018-05-22,2018-05-22
20180522185902PD,7142,B1,+37.32907,-121.90104,ER,F181429225,2018-05-22,2018-05-22
20180522185906PD,7146,B1,+37.32869,-121.90101,ER,F181429225,2018-05-22,2018-05-22
20180522185910PD,7149,B1,+37.32836,-121.90098,ER,F181429225,2018-05-22,2018-05-22
20180522185912PD,7152,B1,+37.32804,-121.90096,ER,F181429225,2018-05-22,2018-05-22
20180522185916PD,7156,B1,+37.32765,-121.90092,ER,F181429225,2018-05-22,2018-05-22
20180522185921PD,7161,B1,+37.32737,-121.90089,ER,F181429225,2018-05-22,2018-05-22
20180522185926PD,7166,B1,+37.32722,-121.90087,ER,F181429225,2018-05-22,2018-05-22
20180522185931PD,7171,B1,+37.32706,-121.90084,ER,F181429225,2018-05-22,2018-05-22
20180522185936PD,7176,B1,+37.32670,-121.90081,ER,F181429225,2018-05-22,2018-05-22
20180522185940PD,7180,B1,+37.32631,-121.90081,ER,F181429225,2018-05-22,2018-05-22
20180522185943PD,7183,B1,+37.32596,-121.90082,ER,F181429225,2018-05-22,2018-05-22
20180522185946PD,7186,B1,+37.32560,-121.90082,ER,F181429225,2018-05-22,2018-05-22
20180522185951PD,7191,B1,+37.32525,-121.90080,ER,F181429225,2018-05-22,2018-05-22
20180522185955PD,7195,B1,+37.32517,-121.90079,ER,F181429225,2018-05-22,2018-05-22
20180522185959PD,7199,B1,+37.32516,-121.90078,ER,F181429225,2018-05-22,2018-05-22
20180522190004PD,7204,B1,+37.32516,-121.90078,ER,F181429225,2018-05-22,2018-05-22
20180522190009PD,7209,B1,+37.32516,-121.90078,ER,F181429225,2018-05-22,2018-05-22
20180522190014PD,7214,B1,+37.32516,-121.90078,ER,F181429225,2018-05-22,2018-05-22
20180522190020PD,7219,B1,+37.32516,-121.90078,ER,F181429225,2018-05-22,2018-05-22
20180522190024PD,7224,B1,+37.32516,-121.90078,ER,F181429225,2018-05-22,2018-05-22
20180522190029PD,7229,B1,+37.32516,-121.90078,ER,F181429225,2018-05-22,2018-05-22
20180522190034PD,7234,B1,+37.32516,-121.90078,ER,F181429225,2018-05-22,2018-05-22
20180522190039PD,7239,B1,+37.32517,-121.90078,ER,F181429225,2018-05-22,2018-05-22
